,number,value,datetime_start,datetime_complete,duration,params_highPt.rA2,params_highPt.rL1,params_highPt.rL2,params_highPt.rL3,params_highPt.x2,params_highPt.y2,params_lowPt.rA2,params_lowPt.rL1,params_lowPt.rL2,params_lowPt.rL3,params_lowPt.x2,params_lowPt.y2,user_attrs_prune,system_attrs_cma:generation,system_attrs_cma:optimizer:0,system_attrs_cma:optimizer:1,system_attrs_cma:optimizer:2,system_attrs_cma:optimizer:3,system_attrs_cma:optimizer:4,state
50,50,140.0,2026-05-13 10:17:28.096064,2026-05-13 10:17:28.548297,0 days 00:00:00.452233,-69.5173515475643,43.43532331440329,29.02679243318305,57.66066426843812,1.1516900021965581,54.430062792876086,-62.132036754626505,75.97887867785148,25.837578469116153,27.747807214198787,37.622264522042464,30.129699971848257,Unfeasible shape,4.0,800495a6100000000000008c0a636d6165732e5f636d61948c03434d419493942981947d94288c065f6e5f64696d944b0c8c085f706f7073697a65944b0b8c035f6d75944b058c075f6d755f656666948c166e756d70792e5f636f72652e6d756c74696172726179948c067363616c61729493948c056e756d7079948c0564747970659493948c02663894898887945294284b038c013c944e4e4e4affffffff4affffffff4b007494624308e9e8100774510b4094869452948c035f636394680b681143083e6c7d43b18cd03f94869452948c035f633194680b681143089fc67c4e93b7863f94869452948c045f636d7594680b68114308b90fbeb98d89913f94869452948c085f635f7369676d6194680b681143088289198da8f9d03f94869452948c085f645f7369676d6194680b68114308606246236a3ef43f94869452948c035f636d944b018c065f6368695f6e9447400b25064571943c8c085f776569676874739468098c0c5f7265636f6e737472756374949394680c8c076e6461727261799493944b0085944301629487945294284b014b0b8594680e8c02663894898887945294284b0368124e4e4e4affffffff4affffffff4b00749462894358538e214ba67ddb3f2c5e47761ddbd03f4c60b4a91145c53f18b8b48552e2b83f8daa7d42f660a63f00000000000000009bd0b4761a8dc0bf5806fa0273e3cebff539783e76c4d5bfddd50bc2786cdbbf0820f98e2d45e0bf947494628c085f705f7369676d6194682f68314b008594683387945294284b014b0c8594681189436049888cd6c1fbd73f50735232df00e1bf5814ce2c83b4fbbf2ac02dde314effbf445fb568f575fdbf0ec361bdd42ae63fb6a6ae4f69a1d43f497d2a7c3b96d3bf5b5329c00c0edf3fa6121ce6dc9cd3bf1987c7178c28cfbf902fdb307c6bc6bf947494628c035f706394682f68314b008594683387945294284b014b0c85946811894360cf5d32da2574dc3fcaf031c6468fe0bfa4b7e54b94e4fbbf2cb7d5de43a6ffbf6e4018aeaed2fdbfe081d7ce864fe83f616bea4dd631d23f9e8b3fedeae0cebf61cabb936493db3ffceb6aa7dd4dd1bfcede325a1f31d2bf2436ee6ef435c0bf947494628c055f6d65616e94682f68314b008594683387945294284b014b0c85946839894360cf8a6d39ebbfe43f39dda8ffe07ddc3fd161973f5b79bd3f617338f2e390ba3f8ad5f0640769ba3f7278be127e64e83f287c911d7f40df3fdf4a095ba8f9df3fc0c1bfa705c2e13fdf388712eaa4de3f06f1616aa9eed73f6d41a1093c96e13f947494628c065f7369676d6194680b6811430849a6225962d4c53f94869452948c025f44944e8c025f42944e8c075f626f756e647394682f68314b008594683387945294284b014b0c4b02869468398943c00,000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f947494628c115f6e5f6d61785f726573616d706c696e67944b788c025f67944b048c095f6c725f616461707494898c065f616c70686194473ff66666666666668c0a5f626574615f6d65616e94473fb999999999999a8c0b5f626574615f5369676d6194473f9eb851eb851eb88c065f67616d6d6194473fb999999999999a8c065f456d65616e94682f68314b008594683387945294284b014b0c4b0186946839894360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947494628c075f455369676d6194682f68314b008594683387945294284b014b904b018694683989428004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947494628c065f566d65616e944700000000000000008c075f565369676d61944700000000000000008c095f6574615f6d65616e94473ff00000000000008c0a5f6574615f5369676d6194473ff00000000000008c055f746f6c7894680b6811430816383daccc74473d94869452948c075f746f6c787570944740c38800000000008c075f746f6c66756e94473d719799812dea118c105f746f6c636f6e646974696f6e636f76944742d6bcc41e9000008c0d5f66756e686973745f7465726d944b2b8c0f5f66756e686973745f76616c75657394682f68314b008594683387945294284b014b56859468398942b00200005069dab2a601000030e2d8b2a601000044c6640fe08621406465aab24fb32140040da5326b8421402023fdb7da922140fc57013498832140a82e644dfb8f21402cd8f6dd40822140bc609df46f88214030dbecb2a601000010b9ecb2a601000030e1ecb2a6010000d0adecb2a60100002075dab2a6010000b0b4ecb2a601000040ceeeb2a6010000f0a6ecb2a6010000d0ddecb2a6010000d0a8e,cb2a6010000b0e9d8b2a601000090acecb2a6010000d07adab2a601000030ccecb2a60100009075dab2a601000080a3ecb2a6010000b0d6ecb2a6010000b0e1d8b2a601000000cceeb2a6010000d0a3ecb2a601000090a2ecb2a601000000a1ecb2a601000060aaecb2a601000030b2ecb2a6010000f0dbecb2a601000060a5ecb2a6010000f0ccecb2a601000010daecb2a6010000e076dab2a6010000308099b4a6010000b0e4d8b2a6010000607adab2a6010000308099b4a601000030d2ecb2a601000030e4d8b2a601000040acecb2a601000070a6eeb2a6010000f0a6eeb2a6010000b0beecb2a601000070ddecb2a6010000f0cfecb2a6010000d0e0ecb2a6010000308099b4a601000010d1ecb2a6010000308099b4a6010000a0baecb2a601000030e5d8b2a6010000308099b4a6010000e068dab2a6010000308099b4a6010000207cdab2a6010000907cdab2a601000030dfd8b2a6010000b0ead8b2a6010000308099b4a601000030e7d8b2a6010000b0e6d8b2a601000030a8ecb2a6010000308099b4a6010000f079dab2a6010000308099b4a601000010aaecb2a601000030e1d8b2a6010000f0b0ecb2a601000050d9ecb2a601000070a7eeb2a6010000308099b4a601000070ceecb2a6010000308099b4a6010000f0d2ecb2a6010000706fdab2a6010000b0a7eeb2a6010000308099b4a601000070b8ecb2a6010000308099b4a6010000f0deecb2a6010000947494628c055f635f316494682f68314b008594683387945294284b014b4e85946811894270020000f565d6571e50f03fb445c0ccb28483bfe4a22783e20db8bfc162b0f46fafb4bf0732715a0683b0bf737ee97ff62aa93f481da7d7ab8e61bf14b48ab59ca1903f82fb6c1b6c04603f7a1d6924f95ba3bffe800efb950fa7bf954b58769ca0aa3fa9073723cb16ee3fee0f52f5a0068c3f92467731387398bf10e515fb1038aabf3acaa73b0a8c8b3f46b9bf4b8a069fbf5e0523cf2f76883f4c2069b395fe9e3f1d0fa0b14083863f124745e0ed837cbf87cc8ab6566ca23fd090c9615e77f03fc50202310fc4b83f96b4d7e1baeec23f1dd8e1717144b7bfc41c3e01aeba5fbfacddd1bd615f4a3fba57685c32a5843ff12927f4ed2695bfd6be7f583dbda43f000d2befc31f723f5cc4b01b84bcf03f23cdb482c435b83fe3b5dff877f1b8bf6251733dfdea81bff0f1128c7c2d923fa1ac0f351961a2bfa8d43cc80e7377bfd2ce7bb92cb3a23f42d17f619e5681bf174d190fea6bf03feeddb14287bda8bf3fa589ad7112813f5c32820e6e16a1bf10d06463288b943f06ea06eab74b9fbf484b4ee86078793f8c64be16e8f473bf6e995a9e5854f03f9cb78730dba5a8bf09e688cf655570bfe066ad4b4f6651bf0a66456165f38e3fbd7d48ea0f91a9bf,cc9f5a73a397a43faaf71e785c2dee3fe80b788f084e2e3ff4bdc586c48d883fd7359e6dc59a9abffcd0a53c2767a53f0d6e389d19bf963f627979777bb7ec3fb808c047fa4d64bf06543fee3fcfa6bfc1496da7fb677bbfec00a5ca5ad490bfefd5830c178aef3f9dbfa124af50983f970a72f2b4769fbf30ded117cd5d5dbf0ce4605300afef3fc207b3cf8f5ea5bffe149cfbf4da803f58e04214cd75ef3f060b16ca6f348d3f15333483ed34ee3f9474946275622e,PRUNED
51,51,8.756173299373181,2026-05-13 10:17:28.719510,2026-05-13 10:18:39.181323,0 days 00:01:10.461813,-45.903072743690046,39.56830884839125,13.213382884488041,20.684750364668577,8.56686326100074,64.7046126346556,-42.418581135856286,62.637173476935565,59.23866781143488,64.87156467677463,30.04164289688455,13.308910769620079,,4.0,800495a6100000000000008c0a636d6165732e5f636d61948c03434d419493942981947d94288c065f6e5f64696d944b0c8c085f706f7073697a65944b0b8c035f6d75944b058c075f6d755f656666948c166e756d70792e5f636f72652e6d756c74696172726179948c067363616c61729493948c056e756d7079948c0564747970659493948c02663894898887945294284b038c013c944e4e4e4affffffff4affffffff4b007494624308e9e8100774510b4094869452948c035f636394680b681143083e6c7d43b18cd03f94869452948c035f633194680b681143089fc67c4e93b7863f94869452948c045f636d7594680b68114308b90fbeb98d89913f94869452948c085f635f7369676d6194680b681143088289198da8f9d03f94869452948c085f645f7369676d6194680b68114308606246236a3ef43f94869452948c035f636d944b018c065f6368695f6e9447400b25064571943c8c085f776569676874739468098c0c5f7265636f6e737472756374949394680c8c076e6461727261799493944b0085944301629487945294284b014b0b8594680e8c02663894898887945294284b0368124e4e4e4affffffff4affffffff4b00749462894358538e214ba67ddb3f2c5e47761ddbd03f4c60b4a91145c53f18b8b48552e2b83f8daa7d42f660a63f00000000000000009bd0b4761a8dc0bf5806fa0273e3cebff539783e76c4d5bfddd50bc2786cdbbf0820f98e2d45e0bf947494628c085f705f7369676d6194682f68314b008594683387945294284b014b0c8594681189436049888cd6c1fbd73f50735232df00e1bf5814ce2c83b4fbbf2ac02dde314effbf445fb568f575fdbf0ec361bdd42ae63fb6a6ae4f69a1d43f497d2a7c3b96d3bf5b5329c00c0edf3fa6121ce6dc9cd3bf1987c7178c28cfbf902fdb307c6bc6bf947494628c035f706394682f68314b008594683387945294284b014b0c85946811894360cf5d32da2574dc3fcaf031c6468fe0bfa4b7e54b94e4fbbf2cb7d5de43a6ffbf6e4018aeaed2fdbfe081d7ce864fe83f616bea4dd631d23f9e8b3fedeae0cebf61cabb936493db3ffceb6aa7dd4dd1bfcede325a1f31d2bf2436ee6ef435c0bf947494628c055f6d65616e94682f68314b008594683387945294284b014b0c85946839894360cf8a6d39ebbfe43f39dda8ffe07ddc3fd161973f5b79bd3f617338f2e390ba3f8ad5f0640769ba3f7278be127e64e83f287c911d7f40df3fdf4a095ba8f9df3fc0c1bfa705c2e13fdf388712eaa4de3f06f1616aa9eed73f6d41a1093c96e13f947494628c065f7369676d6194680b6811430849a6225962d4c53f94869452948c025f44944e8c025f42944e8c075f626f756e647394682f68314b008594683387945294284b014b0c4b02869468398943c00,000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f947494628c115f6e5f6d61785f726573616d706c696e67944b788c025f67944b048c095f6c725f616461707494898c065f616c70686194473ff66666666666668c0a5f626574615f6d65616e94473fb999999999999a8c0b5f626574615f5369676d6194473f9eb851eb851eb88c065f67616d6d6194473fb999999999999a8c065f456d65616e94682f68314b008594683387945294284b014b0c4b0186946839894360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947494628c075f455369676d6194682f68314b008594683387945294284b014b904b018694683989428004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947494628c065f566d65616e944700000000000000008c075f565369676d61944700000000000000008c095f6574615f6d65616e94473ff00000000000008c0a5f6574615f5369676d6194473ff00000000000008c055f746f6c7894680b6811430816383daccc74473d94869452948c075f746f6c787570944740c38800000000008c075f746f6c66756e94473d719799812dea118c105f746f6c636f6e646974696f6e636f76944742d6bcc41e9000008c0d5f66756e686973745f7465726d944b2b8c0f5f66756e686973745f76616c75657394682f68314b008594683387945294284b014b56859468398942b00200005069dab2a601000030e2d8b2a601000044c6640fe08621406465aab24fb32140040da5326b8421402023fdb7da922140fc57013498832140a82e644dfb8f21402cd8f6dd40822140bc609df46f88214030dbecb2a601000010b9ecb2a601000030e1ecb2a6010000d0adecb2a60100002075dab2a6010000b0b4ecb2a601000040ceeeb2a6010000f0a6ecb2a6010000d0ddecb2a6010000d0a8e,cb2a6010000b0e9d8b2a601000090acecb2a6010000d07adab2a601000030ccecb2a60100009075dab2a601000080a3ecb2a6010000b0d6ecb2a6010000b0e1d8b2a601000000cceeb2a6010000d0a3ecb2a601000090a2ecb2a601000000a1ecb2a601000060aaecb2a601000030b2ecb2a6010000f0dbecb2a601000060a5ecb2a6010000f0ccecb2a601000010daecb2a6010000e076dab2a6010000308099b4a6010000b0e4d8b2a6010000607adab2a6010000308099b4a601000030d2ecb2a601000030e4d8b2a601000040acecb2a601000070a6eeb2a6010000f0a6eeb2a6010000b0beecb2a601000070ddecb2a6010000f0cfecb2a6010000d0e0ecb2a6010000308099b4a601000010d1ecb2a6010000308099b4a6010000a0baecb2a601000030e5d8b2a6010000308099b4a6010000e068dab2a6010000308099b4a6010000207cdab2a6010000907cdab2a601000030dfd8b2a6010000b0ead8b2a6010000308099b4a601000030e7d8b2a6010000b0e6d8b2a601000030a8ecb2a6010000308099b4a6010000f079dab2a6010000308099b4a601000010aaecb2a601000030e1d8b2a6010000f0b0ecb2a601000050d9ecb2a601000070a7eeb2a6010000308099b4a601000070ceecb2a6010000308099b4a6010000f0d2ecb2a6010000706fdab2a6010000b0a7eeb2a6010000308099b4a601000070b8ecb2a6010000308099b4a6010000f0deecb2a6010000947494628c055f635f316494682f68314b008594683387945294284b014b4e85946811894270020000f565d6571e50f03fb445c0ccb28483bfe4a22783e20db8bfc162b0f46fafb4bf0732715a0683b0bf737ee97ff62aa93f481da7d7ab8e61bf14b48ab59ca1903f82fb6c1b6c04603f7a1d6924f95ba3bffe800efb950fa7bf954b58769ca0aa3fa9073723cb16ee3fee0f52f5a0068c3f92467731387398bf10e515fb1038aabf3acaa73b0a8c8b3f46b9bf4b8a069fbf5e0523cf2f76883f4c2069b395fe9e3f1d0fa0b14083863f124745e0ed837cbf87cc8ab6566ca23fd090c9615e77f03fc50202310fc4b83f96b4d7e1baeec23f1dd8e1717144b7bfc41c3e01aeba5fbfacddd1bd615f4a3fba57685c32a5843ff12927f4ed2695bfd6be7f583dbda43f000d2befc31f723f5cc4b01b84bcf03f23cdb482c435b83fe3b5dff877f1b8bf6251733dfdea81bff0f1128c7c2d923fa1ac0f351961a2bfa8d43cc80e7377bfd2ce7bb92cb3a23f42d17f619e5681bf174d190fea6bf03feeddb14287bda8bf3fa589ad7112813f5c32820e6e16a1bf10d06463288b943f06ea06eab74b9fbf484b4ee86078793f8c64be16e8f473bf6e995a9e5854f03f9cb78730dba5a8bf09e688cf655570bfe066ad4b4f6651bf0a66456165f38e3fbd7d48ea0f91a9bf,cc9f5a73a397a43faaf71e785c2dee3fe80b788f084e2e3ff4bdc586c48d883fd7359e6dc59a9abffcd0a53c2767a53f0d6e389d19bf963f627979777bb7ec3fb808c047fa4d64bf06543fee3fcfa6bfc1496da7fb677bbfec00a5ca5ad490bfefd5830c178aef3f9dbfa124af50983f970a72f2b4769fbf30ded117cd5d5dbf0ce4605300afef3fc207b3cf8f5ea5bffe149cfbf4da803f58e04214cd75ef3f060b16ca6f348d3f15333483ed34ee3f9474946275622e,COMPLETE
52,52,8.754282535785741,2026-05-13 10:18:43.317686,2026-05-13 10:19:09.942809,0 days 00:00:26.625123,-46.08349296098251,27.42862336972462,44.15188305718201,10.847849457169993,14.557826470529967,56.07206688543101,-47.06431706771402,47.640483855838795,42.069984205592974,71.78394135173241,21.806360651360745,19.76709397450834,,4.0,,,,,,COMPLETE
53,53,8.75508715270616,2026-05-13 10:19:12.014891,2026-05-13 10:19:40.469027,0 days 00:00:28.454136,-43.27276264957139,18.10860054890393,15.870593758354785,19.03972357123723,14.928507062452763,74.78880445009462,-33.01703133716998,35.082519561136095,68.03907759948015,67.45534774620018,28.336377736688565,40.19994305024639,,4.0,,,,,,COMPLETE
54,54,140.0,2026-05-13 10:19:43.280274,2026-05-13 10:19:43.780820,0 days 00:00:00.500546,-41.009883282627854,67.49832647724853,22.179642231185106,10.248592463281534,1.2592497831468843,69.83109694776186,-55.09088966255223,62.76709963299168,42.421937291327126,62.77999879662103,32.54068329849025,55.15079421848611,Unfeasible shape,4.0,,,,,,PRUNED
55,55,8.755246503513234,2026-05-13 10:19:43.936008,2026-05-13 10:20:22.020923,0 days 00:00:38.084915,-47.083689367171274,49.5462805906765,22.52570956863248,15.164105599374793,2.069955760660604,47.489978345083614,-65.88961053053617,70.1526244262148,48.87629346534762,56.267819927273564,37.8660496043719,39.111108204122864,,4.0,,,,,,COMPLETE
56,56,140.0,2026-05-13 10:20:26.696030,2026-05-13 10:20:27.696360,0 days 00:00:01.000330,-54.513994775226834,58.42485535399392,34.57922117049243,57.579902932793104,6.741457518137127,39.258861583928564,-56.73557335494911,56.6969270725542,51.325408171182126,66.37940463396377,71.97443389667106,64.04161023656016,Unfeasible shape,4.0,,,,,,PRUNED
57,57,8.756695033704254,2026-05-13 10:20:28.108286,2026-05-13 10:21:03.084626,0 days 00:00:34.976340,-44.8323429444137,61.58775051319062,28.700969144151042,20.329077779085992,10.277238031877703,50.46728534129093,-60.87961681066918,44.42509867959024,79.9342297750879,65.26879940718888,18.515775580244956,44.39104394687889,,4.0,,,,,,COMPLETE
58,58,140.0,2026-05-13 10:21:05.145265,2026-05-13 10:21:05.549957,0 days 00:00:00.404692,-45.9412012497024,50.66336309419141,25.023324221682923,11.514797277776012,19.745258330759615,42.49036845922785,-51.866415227437116,43.530083831352314,35.612025899834364,58.90573811075583,24.933602568774127,57.59676154509576,Unfeasible shape,4.0,,,,,,PRUNED
59,59,8.757394719839553,2026-05-13 10:21:05.743171,2026-05-13 10:21:34.411005,0 days 00:00:28.667834,-52.21013588365439,44.144785851493864,22.79254436821418,22.27804017444614,21.49901913952519,67.36842182198492,-66.0691971537954,69.3550944857942,52.639102720000785,47.4361775262588,17.086552013337965,48.2562084528896,,4.0,,,,,,COMPLETE
60,60,8.757037735668511,2026-05-13 10:21:36.485977,2026-05-13 10:22:00.686017,0 days 00:00:24.200040,-40.540585904271204,60.154061523275665,15.702464268890317,20.990107592493935,12.991230209114878,55.3435650552822,-56.094218941006254,68.83359173404929,84.36096569010152,96.09396025941363,21.614343207067186,33.47362597750266,,4.0,,,,,,COMPLETE
61,61,8.758325046647201,2026-05-13 10:22:02.932011,2026-05-13 10:22:28.606996,0 days 00:00:25.674985,-47.64517336350691,55.857781966304934,17.53054676058995,20.89291240312162,18.38166426024592,39.540608504716374,-67.52248225654785,56.51470107925377,71.17821442002014,33.93900417542545,34.02602981997017,41.16036433432726,,4.0,,,,,,COMPLETE
62,62,140.0,2026-05-13 10:22:30.593030,2026-05-13 10:22:30.982822,0 days 00:00:00.389792,-55.77816008469824,62.30230920024194,17.082671654805196,20.907722054791876,8.872740583170172,61.19481551326755,-70.07620044306252,49.98402321458771,45.80253152637046,56.092252633591904,51.84511000933657,42.42395094013739,Unfeasible shape,4.0,,,,,,PRUNED
63,63,8.758387087433007,2026-05-13 10:22:31.142138,2026-05-13 10:23:02.957207,0 days 00:00:31.815069,-37.49212703573581,33.954301409100296,14.434457023966726,32.403214507251576,4.729328192145678,49.41068234317162,-63.98157605427754,31.25455764910485,52.18105803409731,44.791365994371915,33.30202185928202,40.015779260175016,,4.0,,,,,,COMPLETE
64,64,8.757174032878162,2026-05-13 10:23:05.438962,2026-05-13 10:23:30.279857,0 days 00:00:24.840895,-28.782133704150546,55.14576987285205,27.41926083425556,23.372950942393924,5.82999513122089,38.033187411984,-51.153676961500764,49.925331162721605,46.873847324433974,54.458658782211316,28.51348049239298,45.24099867037846,,4.0,,,,,,COMPLETE
65,65,8.754549361701379,2026-05-13 10:23:32.330495,2026-05-13 10:23:57.073981,0 days 00:00:24.743486,-68.05755509390055,61.99582131967631,20.22710363309288,19.234592421328237,8.002331536512429,60.030835780618965,-63.626233403918164,81.22608124057344,58.630723846823074,43.38219125416551,18.600070159371178,31.456014930900373,,4.0,,,,,,COMPLETE
