,number,value,datetime_start,datetime_complete,duration,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
2175,2175,6.0,2026-04-22 16:57:28.252454,2026-04-22 16:57:28.850589,0 days 00:00:00.598135,-60.02414612403321,10.0,10.335396641770341,55.79445368123446,44.33267447333566,2.486872327560505,-33.8798558647862,21.35147604251775,50.94554962673569,44.90840654526616,-5.488877546781275,46.226843574762356,Unfeasible shape,GPSampler,PRUNED
2176,2176,6.0,2026-04-22 16:57:29.003590,2026-04-22 16:57:29.626534,0 days 00:00:00.622944,-60.04514821021693,10.0,10.389032974170652,55.55211881900832,44.39776355359879,2.6066366031927757,-33.83123365698774,21.379418269391433,51.099277656580995,44.800952312893266,-5.53753654620953,46.25997423580812,Unfeasible shape,GPSampler,PRUNED
2177,2177,6.0,2026-04-22 16:57:29.763386,2026-04-22 16:57:30.383780,0 days 00:00:00.620394,-60.08778278446938,10.0,10.34949119624021,55.44156728809886,44.42303018469471,2.5243064790676186,-33.90662195937998,21.299977141210093,51.19239154047164,44.89397156871926,-5.507768926033709,46.2724193358074,Unfeasible shape,GPSampler,PRUNED
2178,2178,6.0,2026-04-22 16:57:30.552124,2026-04-22 16:57:31.264806,0 days 00:00:00.712682,-60.108257333354274,10.0,10.31955767478581,55.43412675401128,44.28655728701235,2.554480541572403,-33.94656604119691,21.45993279534997,51.49410136566086,44.84364021553542,-5.4641806278762886,46.03706239011569,Unfeasible shape,GPSampler,PRUNED
2179,2179,6.0,2026-04-22 16:57:31.416892,2026-04-22 16:57:32.055384,0 days 00:00:00.638492,-60.00110777980174,10.0,10.305124830363185,55.47666477793875,44.36263436525947,2.5288356075947718,-33.91540714128967,21.473147180509745,51.363469004711874,44.847487541426645,-5.455472690817686,46.14930535474872,Unfeasible shape,GPSampler,PRUNED
2180,2180,6.0,2026-04-22 16:57:32.205802,2026-04-22 16:57:32.300757,0 days 00:00:00.094955,-60.04846451767273,10.0,10.346299697677628,55.50507096516098,44.31930864217131,2.5300054790916917,-33.940741678455645,21.644065882677257,51.412676417751996,44.86605507653999,-5.452530775106279,46.190397276045864,Unfeasible shape,GPSampler,PRUNED
2181,2181,6.0,2026-04-22 16:57:32.424260,2026-04-22 16:57:32.699862,0 days 00:00:00.275602,-60.02412270070671,10.0,10.335386053479505,55.79444458940195,44.33268885806451,2.486854174339605,-33.87985952130974,21.35149031603384,50.94554460359054,44.90838818078366,-5.488863426333545,46.22688231858855,Unfeasible shape,GPSampler,PRUNED
2182,2182,6.0,2026-04-22 16:57:32.840706,2026-04-22 16:57:33.524212,0 days 00:00:00.683506,-60.020570328214106,10.0,10.293705949897758,55.53539154523894,44.33533948417538,2.5079990693238585,-33.94713495002183,21.259372302394382,51.53797013450295,44.89863074637947,-5.47118864516672,46.01016342200829,Unfeasible shape,GPSampler,PRUNED
2183,2183,6.0,2026-04-22 16:57:33.693385,2026-04-22 16:57:34.479173,0 days 00:00:00.785788,-60.06037677865838,10.0,10.320363545005584,55.500677198949454,44.33769719707293,2.5442180805070436,-33.90063884822044,21.260944472373783,51.203330736979126,44.86095175326406,-5.489056654444095,46.24110507523666,Unfeasible shape,GPSampler,PRUNED
2184,2184,6.0,2026-04-22 16:57:34.632118,2026-04-22 16:57:35.420145,0 days 00:00:00.788027,-60.04866754013564,10.0,10.368476312141288,55.524700765631856,44.36043256013095,2.6404902929961693,-33.81828185500659,21.403273607563335,51.14257706210768,44.87272514659377,-5.609989489506294,46.22573479062905,Unfeasible shape,GPSampler,PRUNED
2185,2185,6.0,2026-04-22 16:57:35.572443,2026-04-22 16:57:36.456659,0 days 00:00:00.884216,-60.02410708944025,10.0,10.335378992821568,55.79443851309642,44.33269844718508,2.486842078996858,-33.87986196044159,21.351499829643956,50.945541282577416,44.90837593811427,-5.488854009464976,46.226908154291856,Unfeasible shape,GPSampler,PRUNED
2186,2186,6.0,2026-04-22 16:57:36.608770,2026-04-22 16:57:37.294052,0 days 00:00:00.685282,-60.075855121412076,10.0,10.410313259620043,55.514979648704994,44.36154830624451,2.5972432397793668,-33.91441667318697,21.48884563738001,51.221401936644554,44.88427026022869,-5.448907034672519,46.276086693991125,Unfeasible shape,GPSampler,PRUNED
2187,2187,6.0,2026-04-22 16:57:37.451054,2026-04-22 16:57:37.578128,0 days 00:00:00.127074,-60.02409928509322,10.0,10.335375461953912,55.79443547041918,44.33270324153524,2.4868360333673323,-33.87986318044209,21.351504585828454,50.94553963039494,44.908369816875805,-5.488849300060604,46.22692107408738,Unfeasible shape,GPSampler,PRUNED
2188,2188,6.0,2026-04-22 16:57:37.728741,2026-04-22 16:57:38.748277,0 days 00:00:01.019536,-59.99366966498178,10.0,10.265389525078746,55.6872433594213,44.34317605492195,2.477701661351297,-34.038052863859534,21.54045833225596,51.503289941882144,44.7353527812426,-5.420246884903477,46.06897854577927,Unfeasible shape,GPSampler,PRUNED
2189,2189,6.0,2026-04-22 16:57:38.916300,2026-04-22 16:57:39.590946,0 days 00:00:00.674646,-60.08158540477335,10.0,10.351705606497537,55.45537515623256,44.34006470095479,2.509439372922394,-33.87905170946327,21.374118819154923,51.31350853207187,44.86977986896446,-5.505082443188453,46.18040442531837,Unfeasible shape,GPSampler,PRUNED
2190,2190,6.0,2026-04-22 16:57:39.749063,2026-04-22 16:57:39.849349,0 days 00:00:00.100286,-60.02408758018066,10.0,10.33537016497978,55.794430900748075,44.33271043279741,2.4868269674754586,-33.87986501098594,21.351511719330137,50.94553716252536,44.90836063513878,-5.488842234742098,46.226940456208325,Unfeasible shape,GPSampler,PRUNED
2191,2191,6.0,2026-04-22 16:57:39.993657,2026-04-22 16:57:40.750336,0 days 00:00:00.756679,-59.98715372921255,10.0,10.29138182476784,55.5562318000227,44.27502601139503,2.4300165343934808,-33.96158224791431,21.548941491493345,51.79551472518128,44.91040776216063,-5.381184189894704,46.075513563970446,Unfeasible shape,GPSampler,PRUNED
2192,2192,6.0,2026-04-22 16:57:40.916673,2026-04-22 16:57:41.012349,0 days 00:00:00.095676,-59.898711839168314,10.0,10.377001180269772,55.62105072531418,44.30492973444532,2.5995387930083638,-33.844646878828755,21.363319615948097,51.054881558329726,44.96420904428263,-5.497978435545214,46.105506990919466,Unfeasible shape,GPSampler,PRUNED
2193,2193,6.0,2026-04-22 16:57:41.245639,2026-04-22 16:57:41.324366,0 days 00:00:00.078727,-60.02407587719952,10.0,10.335364867198948,55.79442632429188,44.33271762374287,2.4868179046477863,-33.87986684218105,21.351518851899904,50.94553470713988,44.90835145354777,-5.488835167970471,46.2269598412404,Unfeasible shape,GPSampler,PRUNED
2194,2194,6.0,2026-04-22 16:57:41.478051,2026-04-22 16:57:42.233171,0 days 00:00:00.755120,-60.038534583488186,10.0,10.351808589695503,55.532147841240025,44.30922004881527,2.536608772784419,-33.92103863152028,21.448055118332704,51.33167550230864,44.83833901823295,-5.446242274381358,46.16708135397761,Unfeasible shape,GPSampler,PRUNED
2195,2195,6.0,2026-04-22 16:57:42.369953,2026-04-22 16:57:42.976417,0 days 00:00:00.606464,-60.01986548964429,10.0,10.345386035506962,55.51366466931077,44.34040072523473,2.551294984049534,-33.91060539413574,21.456820729224958,51.303461301914616,44.87056288698685,-5.488584037314009,46.193786710796644,Unfeasible shape,GPSampler,PRUNED
2196,2196,6.0,2026-04-22 16:57:43.152717,2026-04-22 16:57:43.818348,0 days 00:00:00.665631,-60.02322663322246,10.0,10.220461248054207,55.526517966340556,44.243553900377634,2.433962030605322,-33.998485821858566,21.47551412696759,51.77397681974255,44.88033275217045,-5.352753473647532,46.153325964536975,Unfeasible shape,GPSampler,PRUNED
2197,2197,6.0,2026-04-22 16:57:43.958713,2026-04-22 16:57:44.566841,0 days 00:00:00.608128,-60.13470189082139,10.0,10.372245989669896,55.55719063190913,44.38263210396139,2.6755533602307437,-33.86937121939158,21.359004926050805,51.17305824887073,44.887482072767824,-5.4820635066898795,46.183171579289585,Unfeasible shape,GPSampler,PRUNED
2198,2198,6.0,2026-04-22 16:57:44.721483,2026-04-22 16:57:45.370955,0 days 00:00:00.649472,-59.97141046359653,10.0,10.259139016942969,55.41454912021564,44.45550361491468,2.611528135288836,-33.85537070627886,21.486617691580378,51.154840197199576,44.8898852373027,-5.515631495153869,46.34730088056622,Unfeasible shape,GPSampler,PRUNED
2199,2199,6.0,2026-04-22 16:57:45.510301,2026-04-22 16:57:46.259377,0 days 00:00:00.749076,-60.04687682246295,10.0,10.368876877328418,55.51721267927339,44.37291163739632,2.5954257194459416,-33.86344488413005,21.407513529182673,51.262843181125135,44.86962712548009,-5.542703642983206,46.22809133632915,Unfeasible shape,GPSampler,PRUNED
2200,2200,6.0,2026-04-22 16:57:46.421242,2026-04-22 16:57:47.044340,0 days 00:00:00.623098,-60.068862452650144,10.0,10.40281312462989,55.34505234958375,44.37867511065633,2.4613670462486823,-33.93996193666227,21.540703036070063,51.55380361974459,44.79101119296228,-5.411624225504248,46.20038451927833,Unfeasible shape,GPSampler,PRUNED
2201,2201,6.0,2026-04-22 16:57:47.195511,2026-04-22 16:57:47.833666,0 days 00:00:00.638155,-60.02404467869631,10.0,10.335350735844715,55.794414087241314,44.33273679804585,2.4867937520898664,-33.87987172855022,21.35153786753194,50.945528220469505,44.90832697002212,-5.4888163161491335,46.22701154887492,Unfeasible shape,GPSampler,PRUNED
2202,2202,6.0,2026-04-22 16:57:47.995623,2026-04-22 16:57:48.594884,0 days 00:00:00.599261,-60.02404077985022,10.0,10.335348969023045,55.79441255421841,44.33273919467456,2.486790734552841,-33.879872339671635,21.351540244019876,50.945527415876114,44.90832390965529,-5.488813958946309,46.227018013781645,Unfeasible shape,GPSampler,PRUNED
2203,2203,6.0,2026-04-22 16:57:48.746650,2026-04-22 16:57:49.416807,0 days 00:00:00.670157,-60.02403688121911,10.0,10.335347202112072,55.79441102044193,44.33274159126777,2.4867877173565276,-33.87987295086527,21.351542620404224,50.945526612669376,44.90832084930493,-5.48881160158253,46.22702447901055,Unfeasible shape,GPSampler,PRUNED
2204,2204,6.0,2026-04-22 16:57:49.564956,2026-04-22 16:57:50.222846,0 days 00:00:00.657890,-60.024032982802936,10.0,10.335345435111687,55.794409485911885,44.33274398782557,2.486784700500934,-33.87987356213115,21.351544996684822,50.94552581084911,44.90831778897108,-5.488809244057691,46.22703094456229,Unfeasible shape,GPSampler,PRUNED
2205,2205,6.0,2026-04-22 16:57:50.380904,2026-04-22 16:57:51.051496,0 days 00:00:00.670592,-60.114310678486305,10.0,10.362625062865893,55.48202493991893,44.329785221189915,2.432617352349034,-33.9382759930892,21.376495707264493,51.603559762107956,44.69303047922746,-5.401604868558145,46.120219683152364,Unfeasible shape,GPSampler,PRUNED
2206,2206,6.0,2026-04-22 16:57:51.205836,2026-04-22 16:57:51.895360,0 days 00:00:00.689524,-60.009047699435385,10.0,10.34096423293012,55.679081321074335,44.352974176090434,2.5520853868621103,-33.910307692725915,21.341764341705193,51.221693346151,44.88935134280475,-5.5357785193569065,46.20177255137298,Unfeasible shape,GPSampler,PRUNED
