,number,value,datetime_start,datetime_complete,duration,params_lLegPt.lL0,params_lLegPt.lL1,params_lLegPt.lL2,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.lL0,params_sLegPt.lL1,params_sLegPt.lL2,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
231,231,5.792508717681486,2026-04-13 10:37:30.953583,2026-04-13 10:37:36.176040,0 days 00:00:05.222457,68.35187663260771,17.350477000815467,53.93215163270572,-36.19106925653314,16.025117583037108,84.23322219196871,26.19211486099421,38.16703849530493,28.20501873548506,29.218076538073483,42.890862932093114,50.973887264791884,-61.00767582965351,99.68178459553702,30.741615510382278,92.44258395160972,48.57598988610991,26.827679936401502,Unattained target,GPSampler,PRUNED
232,232,5.642662615539301,2026-04-13 10:37:36.346156,2026-04-13 10:37:41.387488,0 days 00:00:05.041332,67.79463957468973,63.5355604057047,71.60031957568901,-62.37486116481618,39.34064218475636,23.911571329752835,31.4180690318123,31.462774430921034,10.57444684702852,67.87716695836656,24.566262815746107,38.79602241461962,-62.86749212839573,27.54766981677583,46.48735131842463,57.91801837119992,37.690903466097,20.55881614454349,Unattained target,GPSampler,PRUNED
233,233,5.307330045092101,2026-04-13 10:37:41.550397,2026-04-13 10:37:49.369315,0 days 00:00:07.818918,48.867277374354934,15.485437406719107,74.28937130204358,-75.26427283411195,20.794380445109887,32.671150918322255,92.3350508255686,36.73702749882311,28.178825599954493,16.548115187894414,57.89258076185493,77.14651136649547,-20.756064699492605,25.034030939259182,29.189118215289778,29.56140871849641,36.001385841503115,19.852984787175032,Unattained target,GPSampler,PRUNED
234,234,7.524522128793883,2026-04-13 10:37:49.530167,2026-04-13 10:37:54.784718,0 days 00:00:05.254551,42.99471726149622,72.19015179416525,29.812832445682,-37.831749796765045,68.0604419861816,43.639632423853335,98.84469665097923,44.53684451084552,14.881464195476774,36.46271880676336,86.92935794508819,57.47769133245331,-55.12839191692157,86.81367505243338,83.6233414457328,54.42387297095697,47.5333702875503,14.978203204509,Unattained target,GPSampler,PRUNED
235,235,10.463101890723095,2026-04-13 10:37:54.954837,2026-04-13 10:38:00.137528,0 days 00:00:05.182691,77.56523459628998,75.98007526188445,57.338556163008455,-69.09662080069452,96.43131232683598,26.533969345940722,71.09128042907074,33.329069224952256,22.74660737147987,39.97133830379005,98.67251017974947,92.0281922455325,-28.465262023377292,89.97274998939852,54.62314881820366,92.25233399319399,43.50269732401672,15.04360028980399,Unattained target,GPSampler,PRUNED
236,236,5.7372121172446455,2026-04-13 10:38:00.341890,2026-04-13 10:38:10.820483,0 days 00:00:10.478593,98.48103737539115,88.9403860882585,96.12986306350933,-25.033834779930302,19.61611271281537,38.52120031603904,25.797997685207363,47.241935570194855,21.69695984966116,92.49448975839371,24.30719141354214,45.44078726985995,-27.46466277998354,15.311322910602998,42.955606436124164,41.8330804441399,39.69804193936778,19.783777801656523,Unattained target,GPSampler,PRUNED
237,237,5.250967641785238,2026-04-13 10:38:11.009509,2026-04-13 10:38:16.048235,0 days 00:00:05.038726,12.399836089534695,83.57615192305286,20.884359472762597,-45.192449766865835,33.95861972063392,67.71552554584235,20.630330283238642,32.38491354807684,13.261567388232958,61.59304972494888,73.04801385836939,39.78609262310388,-53.01867053840573,75.1320879176313,61.24950820552855,63.677862298221704,47.798190195142624,16.180558624042334,Unattained target,GPSampler,PRUNED
238,238,8.921832630321642,2026-04-13 10:38:16.221946,2026-04-13 10:38:21.548598,0 days 00:00:05.326652,92.63355693557062,62.74688457984649,20.1551644335986,-54.35242690828444,57.25206874563479,51.07551279889541,65.46249631155314,31.59235458176839,18.917424512542187,90.25901848898017,64.49896766006391,55.84103793260775,-66.79825609050447,85.86568657758598,93.39157278667614,48.44269972456692,47.82492888715959,14.973639288684954,Unattained target,GPSampler,PRUNED
239,239,12.329484339689373,2026-04-13 10:38:21.722777,2026-04-13 10:38:26.858919,0 days 00:00:05.136142,86.84445622673657,20.860141334877547,32.825002045340966,-29.9433092435806,19.37589891887375,86.31774185905742,28.69239124561093,41.79450987650413,15.146341154708287,62.09825882258555,97.80926493013087,74.94075757991143,-49.51699306734127,93.29852112587122,28.47341787511449,16.522787459728853,41.73509014153012,19.479277347774598,Unattained target,GPSampler,PRUNED
240,240,7.248731444400285,2026-04-13 10:38:27.025716,2026-04-13 10:38:32.098550,0 days 00:00:05.072834,34.22784904682731,67.99898872698165,26.511286582558768,-46.56086314162987,24.06914876371406,85.20076033338086,22.15578328814373,45.36187999752886,27.11707970324827,55.38701513504469,20.00554301162582,85.54940754861133,-60.87624860596156,61.36428142557779,39.33959518650323,52.198070397264935,43.78806250606654,25.882910584345133,Unattained target,GPSampler,PRUNED
241,241,7.151658928435751,2026-04-13 10:38:32.260736,2026-04-13 10:38:37.579440,0 days 00:00:05.318704,92.30222463956125,52.05472353242587,74.49489299581168,-51.20948346190169,87.47462307458038,83.10052062581505,37.8823823555669,33.83865339641257,24.016419975638122,31.691052202393983,40.94350949273685,82.59279358392091,-21.16506000007663,34.35333585435457,84.23841366440699,49.19281813460193,32.19229897997265,25.797511294048334,Unattained target,GPSampler,PRUNED
242,242,11.482346351447553,2026-04-13 10:38:37.735930,2026-04-13 10:38:43.081923,0 days 00:00:05.345993,80.8620162481231,96.56092781975518,75.92921622880421,-29.420464508946992,98.47649415151389,89.90103263007293,57.14355515795347,32.616486073112284,25.053478237713737,50.18298286481212,46.18083564556091,34.451214653861456,-46.14324410644975,96.24628251373942,27.041840997097392,24.91597037652809,40.74619863994697,11.858208341442356,Unattained target,GPSampler,PRUNED
243,243,5.303905696354139,2026-04-13 10:38:43.242406,2026-04-13 10:38:48.538260,0 days 00:00:05.295854,71.44629991196796,64.16041745998518,11.95404731741133,-27.019207543906013,70.4198888253745,49.196882706078746,27.995854237158674,43.92214046103787,21.00038184173635,54.56243927396914,11.934517081426216,18.827415049334675,-73.49961726172232,92.17104144600238,69.53122494923454,97.70996616804472,43.99319443404525,24.185975265689244,Unattained target,GPSampler,PRUNED
244,244,8.013134370909327,2026-04-13 10:38:48.682332,2026-04-13 10:38:54.019696,0 days 00:00:05.337364,90.58814139579432,73.97017815957862,97.3561124262433,-79.17173791885192,15.390558982820021,89.19817671466056,88.86469066645967,47.591832224308156,11.245646421122018,10.99098858739026,64.27804408884543,98.34652717524705,-36.823863995836184,47.15799855955747,73.20543942724346,48.230545318802754,30.95192993252993,14.193086113030496,Unattained target,GPSampler,PRUNED
245,245,5.671268435533364,2026-04-13 10:38:54.194978,2026-04-13 10:39:01.830436,0 days 00:00:07.635458,99.11549467333198,14.417628087590927,90.0440872252612,-36.82377981131521,22.065566553128594,21.53955771868703,17.297470539724657,36.22549191712217,21.309904115407818,34.065806774115096,52.59570760722253,99.00001054393528,-40.378337696402546,59.204061302129944,21.657885418509927,64.6598702858322,30.97299798373137,24.13891778416853,Unattained target,GPSampler,PRUNED
246,246,18.500245550121655,2026-04-13 10:39:02.003050,2026-04-13 10:39:07.050689,0 days 00:00:05.047639,27.87936083594336,45.30454388205401,94.47098486250279,-29.65605260224232,39.16907199829956,46.21184428608735,77.48469868968546,33.01158812507701,12.23871403922445,17.094953848077694,88.65006048445713,21.924732504836207,-27.602142126314362,97.59708295600264,41.49725988205272,97.0481489590203,49.554487294143655,16.27121480699335,Unattained target,GPSampler,PRUNED
247,247,7.404028693994576,2026-04-13 10:39:07.227552,2026-04-13 10:39:12.514076,0 days 00:00:05.286524,85.73463351620325,99.3325477723747,69.30102107778981,-49.71309543637467,32.7418104030959,64.43127436928783,20.233382084086564,47.982339122465405,16.787574760316595,94.11689737386492,91.58179689944073,87.12583801488692,-72.4150664418395,13.642223732712626,61.63553170927156,53.87432999790348,36.301344605865964,10.771880022860996,Unattained target,GPSampler,PRUNED
248,248,8.69117942690361,2026-04-13 10:39:12.660300,2026-04-13 10:39:17.892811,0 days 00:00:05.232511,74.12108812195154,30.566456616303057,79.86999374073915,-57.31608939160816,45.17615663018947,46.84910655877344,48.87052663354413,42.50377394813242,22.779027035129964,32.93345645868439,30.829267754786517,27.75448753825834,-44.438918808939505,81.60195321087096,71.7941266389352,88.86426107735419,45.37713670542186,16.530957314762855,Unattained target,GPSampler,PRUNED
249,249,7.3506444896459655,2026-04-13 10:39:18.048763,2026-04-13 10:39:23.132219,0 days 00:00:05.083456,61.79784337662755,38.26008848715888,47.67095131561011,-48.50623784686785,54.44283891357494,75.40289733191499,46.11850647202935,47.592467311847344,10.791353881252553,43.544209645143304,52.01283256202594,86.34691047206645,-58.87203388117017,25.36384408422919,82.74237174637916,54.141037454038695,34.57373514807089,18.601539555570845,Unattained target,GPSampler,PRUNED
250,250,22.66970187883352,2026-04-13 10:39:23.314286,2026-04-13 10:39:28.404695,0 days 00:00:05.090409,30.970831924627824,44.56878309986644,58.87306132221665,-23.440039224288093,91.01359622043877,54.4644891413075,78.49119223950017,37.72896056166469,18.729378846889936,14.359711441185393,68.28607878466164,97.80987841819417,-73.8033571240121,96.30510863017527,86.3496569923016,67.09561769657182,41.67425740605976,28.628095100241126,Unattained target,GPSampler,PRUNED
251,251,9.261363059021921,2026-04-13 10:39:28.566424,2026-04-13 10:39:33.611647,0 days 00:00:05.045223,40.57235771902772,59.57610180913064,63.00546485477129,-41.37867191422598,15.613978082237363,55.716998639956735,12.912531318377766,48.34709787409829,22.368073630572557,16.97555103250989,43.384744112845155,61.41600127956213,-79.10622944963345,47.08486343636372,76.71441381154077,20.25371739724844,43.92620997835132,11.866144342564946,Unattained target,GPSampler,PRUNED
252,252,5.972518057012607,2026-04-13 10:39:33.763253,2026-04-13 10:39:38.760329,0 days 00:00:04.997076,36.731954319859085,37.34783711281459,16.169812449145777,-23.086714834875742,63.277346165446566,54.93867403957761,14.347346723613661,49.97105171267619,14.878284558431986,28.84800827797638,96.5306854867763,89.84845906316349,-56.11663200279243,99.23876476691063,21.600617574125955,54.89947750263437,49.63756308730015,17.764816314694244,Unattained target,GPSampler,PRUNED
253,253,15.218492114692765,2026-04-13 10:39:38.926902,2026-04-13 10:39:44.133305,0 days 00:00:05.206403,30.32144760444712,59.29032175007471,84.8614610351101,-59.39416382891103,99.4100190814269,30.921447891774775,70.3112752276419,37.83507955867033,11.252490601453502,11.638119798956016,67.21484117996613,56.34577939661841,-58.15744759034614,88.62683822360754,68.50428800383614,11.447250007869034,35.030700325744434,22.547662858774686,Unattained target,GPSampler,PRUNED
254,254,5.226445315412889,2026-04-13 10:39:44.301515,2026-04-13 10:39:52.509234,0 days 00:00:08.207719,50.69751168452677,27.125695183823744,21.76406154978235,-22.366839757057676,59.45190449979388,26.41375764699748,38.03692221267873,47.32412681127953,11.27991388005526,94.2895113593416,65.84141763999433,98.68162043119051,-20.785780553455652,30.3482738838331,75.08230131381274,60.79674804883547,36.05468787250869,20.428834829037235,Unattained target,GPSampler,PRUNED
255,255,11.535288959107973,2026-04-13 10:39:52.666624,2026-04-13 10:39:58.149723,0 days 00:00:05.483099,35.336775442049586,67.94034797271524,97.14282000448837,-65.99741137241159,89.29324516583877,21.049923734774303,58.52332576505785,47.68591703281146,11.76395504968296,79.96215396873026,93.61227892344026,37.943517582144,-29.09314300816782,63.24800951568411,17.88577897641278,87.52049349625352,32.19714300162464,15.46153734613135,Unattained target,GPSampler,PRUNED
256,256,8.221176646968175,2026-04-13 10:39:58.312300,2026-04-13 10:40:03.508603,0 days 00:00:05.196303,86.4958710205321,82.85113437347887,81.49282591987979,-23.442331599219713,24.01993417757452,95.1532903357605,68.99208360345686,32.66857290807826,16.877436404242346,10.742543014957754,66.8145709928794,90.59900244267608,-49.39052671559978,80.91637994672556,20.86268178297927,35.92062052931261,49.75166429015309,15.471048100985858,Unattained target,GPSampler,PRUNED
257,257,5.726887285384812,2026-04-13 10:40:03.671409,2026-04-13 10:40:09.214488,0 days 00:00:05.543079,95.95706182138642,25.844981213272682,53.828375376602565,-69.29377015505133,84.02377729859516,41.65011206838022,58.248924505369835,47.53336913761792,20.736317544112673,55.32297204896237,37.025478963925224,42.09407891535481,-43.46755576808352,23.11962354131053,45.76673421437016,87.07773783201822,39.58784041326657,18.340427997915718,Unattained target,GPSampler,PRUNED
258,258,6.6735506833773535,2026-04-13 10:40:09.369124,2026-04-13 10:40:14.088780,0 days 00:00:04.719656,87.9345533574982,97.46126615078308,63.48312558748494,-48.225619939868594,67.43521932277127,22.481174755412702,67.75361982385577,48.913514282544,11.079174016231866,37.058947114042496,43.91882826508258,94.58598276860985,-41.506183569552825,49.502775024596694,66.62783520723059,74.46709257733002,34.43742290836428,19.32864662053406,Unattained target,GPSampler,PRUNED
259,259,8.431029970415516,2026-04-13 10:40:14.243217,2026-04-13 10:40:19.746314,0 days 00:00:05.503097,43.49568492514102,50.54259942747445,32.20865708800459,-58.64591301359378,53.61395126808454,55.48927744459953,15.217806974553156,40.847229026432615,15.666340227411634,96.14938349479195,73.12759198573116,37.7908097377165,-45.11028287873912,88.38618168693753,69.68582387108434,34.84038802854184,43.464430690884086,10.33475359373481,Unattained target,GPSampler,PRUNED
260,260,13.915106985478594,2026-04-13 10:40:19.895400,2026-04-13 10:40:25.009270,0 days 00:00:05.113870,96.59308649837564,41.609056740182446,88.00156676053763,-74.67132923683184,94.17291388103803,42.5853725884562,45.95170302620619,40.854123314533105,17.62947094321244,67.7753572379747,80.21025336323576,23.875957239360208,-30.864846386644558,94.83828092619045,18.563167067325207,93.59230961326186,37.71063659043991,18.565864791695827,Unattained target,GPSampler,PRUNED
261,261,9.788592477750164,2026-04-13 10:40:25.167834,2026-04-13 10:40:30.491036,0 days 00:00:05.323202,56.32164937206618,78.0642205849989,29.60118687193115,-66.1744747042533,93.82139910839737,39.4740132947068,37.57853103434989,46.51433730489056,26.13783709477277,92.99628592067182,68.75907791452092,69.7790950935919,-42.41536040830938,89.73557240215624,83.9980235031606,55.61671937879731,31.93999215184401,12.214598249100241,Unattained target,GPSampler,PRUNED
262,262,8.55782068463953,2026-04-13 10:40:30.639609,2026-04-13 10:40:35.936970,0 days 00:00:05.297361,39.13765124717179,83.99141081040834,76.99997653933485,-61.167800582446375,20.9313082158491,35.197224384163235,96.86449921211509,44.541257976952366,15.02926267710145,22.941542866035064,23.318356399596425,42.4944924629457,-76.47143449356663,75.46539122792257,10.306147128208703,42.69215263098457,43.065403916681106,24.698931666102105,Unattained target,GPSampler,PRUNED
263,263,5.284964146570367,2026-04-13 10:40:36.120096,2026-04-13 10:40:44.824548,0 days 00:00:08.704452,59.70054104280142,46.10268206144475,43.32913528972629,-77.52609690629615,43.00814062461981,22.687568987393973,49.01027487762928,46.264002746836496,12.16519973551141,77.89769097868907,68.20081783703893,19.99224959281591,-56.60351762825585,88.68096324749725,44.70499584006818,81.43287269196506,41.96536877392241,20.180556164923726,Unattained target,GPSampler,PRUNED
264,264,5.397225501101268,2026-04-13 10:40:44.992962,2026-04-13 10:40:55.627280,0 days 00:00:10.634318,77.20719011017653,18.095388481817537,64.82032400937814,-59.49769087847916,41.98286080096716,36.42803747772348,67.01975992025513,45.84939543232421,27.192857590648295,89.6844595619983,92.76301764147026,38.392482291399105,-29.776552234873186,10.39168479007303,28.793993431700418,64.27176159602946,41.35243138492312,17.97651391010405,Unattained target,GPSampler,PRUNED
265,265,9.86406383701955,2026-04-13 10:40:55.794736,2026-04-13 10:41:01.927015,0 days 00:00:06.132279,38.19989212092727,51.11509626488728,72.01878622704729,-34.89418985452746,19.74513606579942,66.55984056447579,11.694928791119882,30.406042586533346,29.658761221924493,56.25266422798872,85.36330985695236,22.415569725552754,-64.48678985014651,83.15233947118176,30.395654857225605,45.17828744663286,33.39599136609981,13.334598952701919,Unattained target,GPSampler,PRUNED
266,266,19.68990381523443,2026-04-13 10:41:02.102652,2026-04-13 10:41:07.640859,0 days 00:00:05.538207,40.50835551967349,49.089881012406416,93.45350511744134,-46.75971840640578,76.0432159898169,71.97339453188374,95.94043176845616,34.078922683596716,11.443827836539565,75.95838174583021,93.82863224001514,20.739157462468036,-41.3979660064248,71.51151690893792,39.68413307790961,87.45196980255656,36.3168896871855,15.010433795856164,Unattained target,GPSampler,PRUNED
267,267,25.186277091382323,2026-04-13 10:41:07.820942,2026-04-13 10:41:13.441313,0 days 00:00:05.620371,44.54980046093124,84.54118532589166,31.55061904219022,-46.039021096139855,42.39014419573278,83.8449784388107,80.81298996637577,46.994870494972524,25.742138664135087,75.24105093366877,58.825101387034884,16.87225544887157,-36.858136976619626,72.08842703919798,43.61971455677134,17.29666376308496,40.426116688585424,25.62054068063503,Unattained target,GPSampler,PRUNED
268,268,6.362081695288275,2026-04-13 10:41:13.608707,2026-04-13 10:41:19.287340,0 days 00:00:05.678633,58.3197819425632,19.275593545485112,26.391403674883218,-36.4835473254536,70.72063984566913,36.089787558695704,27.43384671231791,43.36385447660784,25.174196398577084,32.025059455088524,53.902240078858064,26.122757720966103,-66.72883162378737,13.812392505740174,61.47340534360161,66.57040464061558,32.3189194397814,16.26151048122635,Unattained target,GPSampler,PRUNED
269,269,6.020249229677276,2026-04-13 10:41:19.462013,2026-04-13 10:41:24.705557,0 days 00:00:05.243544,40.53827737425755,25.582210622244716,68.94692531423505,-43.83421096321497,95.15234771983508,38.71682481962081,38.98857766863876,43.56973329710256,12.198663745704634,14.904722062876074,28.637204491797057,85.59370469657402,-54.6795137927466,11.482479683576956,57.9963510545016,67.32592307822227,35.40717436304219,18.913482568512677,Unattained target,GPSampler,PRUNED
270,270,12.86790618806711,2026-04-13 10:41:24.878127,2026-04-13 10:41:30.016079,0 days 00:00:05.137952,19.49972979107579,37.92705746519795,34.61765597360957,-52.97548230013078,69.81131204542208,68.61423630659937,86.37729183312346,34.6133994469018,17.077527288076574,21.65740920893061,46.536553423559994,40.41197684101385,-36.54711374720938,45.679064244333304,53.33492044327055,78.42466423062385,34.340084103146296,26.62971812292595,Unattained target,GPSampler,PRUNED
271,271,5.129750339781236,2026-04-13 10:41:30.188687,2026-04-13 10:41:35.142082,0 days 00:00:04.953395,43.07461609805652,93.08534576531332,57.0772653013075,-70.66474390715655,58.00725222161356,44.4872213312053,69.67168898833128,36.803333657710425,14.577085670366719,87.60189036311777,31.784410367944,85.33377046913903,-20.40827049158664,57.79339157254207,74.67483493241163,14.2047621512179,43.26066980836892,20.710441764499592,Unattained target,GPSampler,PRUNED
272,272,5.490140021347429,2026-04-13 10:41:35.321901,2026-04-13 10:41:45.375326,0 days 00:00:10.053425,91.78680811902866,65.74854392074079,48.73298236101055,-73.70617114067687,12.93177658264229,10.614022514647042,85.11900505667701,40.57277495325897,29.632991300845617,37.3547437741695,27.222024920826108,34.441592501142246,-23.503191767802562,29.726599145253484,35.1224901860377,82.9924455672688,34.964445966938044,14.237173751168639,Unattained target,GPSampler,PRUNED
273,273,5.4383638661706755,2026-04-13 10:41:45.514150,2026-04-13 10:41:51.738450,0 days 00:00:06.224300,43.08640478574985,43.133402838280446,73.7567622622406,-34.171036504467445,84.8917262928908,94.0799622394689,12.1315820017957,39.82380961137525,22.8391013639011,39.60979258828203,21.16374661020559,82.88681374558793,-42.52504942837412,34.13454399267778,50.912058500535636,97.68445833203268,41.910020144265474,19.397588849530877,Unattained target,GPSampler,PRUNED
274,274,5.194229362645498,2026-04-13 10:41:51.900003,2026-04-13 10:41:57.244546,0 days 00:00:05.344543,30.32679932657078,90.17340961154433,59.714555391905066,-41.495378572350035,61.927563005430414,15.978437198288107,89.35871092329576,34.5415158934435,21.732232387492893,75.73409392444097,23.676742920597526,99.01400384165876,-52.1628563913394,36.05583305554455,26.942306649299123,96.76667506007374,41.010474017507605,16.84261744940715,Unattained target,GPSampler,PRUNED
275,275,8.609183799398231,2026-04-13 10:41:57.400505,2026-04-13 10:42:03.090482,0 days 00:00:05.689977,53.17114291620684,59.310385474506475,50.39421590542175,-55.84445124941874,93.75720231172993,92.36219085856463,95.22458848053297,37.82142648952315,13.443034183318147,74.49441767678223,27.379865356308613,77.12232957469364,-62.00543065421281,72.69710471674885,15.965705007201397,26.139095792230922,38.95932965472532,10.809156476271307,Unattained target,GPSampler,PRUNED
276,276,5.090900689459502,2026-04-13 10:42:03.238670,2026-04-13 10:42:08.673006,0 days 00:00:05.434336,89.15341734208077,16.706155282515024,65.2692710509484,-46.290846218301354,76.96867514445098,80.66092538260163,28.04107033238215,37.80337157866065,17.470022556220176,66.22463355155135,98.0336199130143,49.05544945247862,-34.574301422767576,25.193044621536178,78.580761401427,67.43352766070133,49.55138805391443,15.508469946794339,Unattained target,GPSampler,PRUNED
277,277,10.491581288064658,2026-04-13 10:42:08.822775,2026-04-13 10:42:14.298003,0 days 00:00:05.475228,21.55763168814987,49.47054820115055,85.43403243381073,-50.49680554088796,92.37227874954489,53.9704158170295,11.325538976312238,43.220069087504626,13.02419498940234,19.079026865484042,92.39829163117591,35.81193004816634,-58.49306000234088,94.21082458214806,15.914206494023016,37.84642700458345,35.68954955811891,25.07726327003844,Unattained target,GPSampler,PRUNED
278,278,5.925398079977555,2026-04-13 10:42:14.442880,2026-04-13 10:42:24.834857,0 days 00:00:10.391977,47.11269779745222,55.194142462515906,47.52408310068962,-30.03412196997843,18.962385961231092,41.92195470788904,98.33819682328496,44.904591624857616,29.578591158050756,34.99646095522273,33.527781200269885,45.696167891671216,-26.11846926004651,10.703225647874115,20.726405638926114,90.3565384086941,30.464241639545527,10.58572494332955,Unattained target,GPSampler,PRUNED
279,279,5.068319307937863,2026-04-13 10:42:25.047050,2026-04-13 10:42:30.954581,0 days 00:00:05.907531,60.47196044966898,14.163412363033194,70.2536818939954,-49.865869846298004,47.911041543519744,52.8221052119703,55.928586515011816,39.470595152697186,24.92036297445624,15.48698366581648,80.20452754004856,14.567268731923896,-20.56300497145562,17.3523170291339,88.47153518845997,23.264044772283533,44.84692749618852,14.570418774425084,Unattained target,GPSampler,PRUNED
280,280,8.297245395213324,2026-04-13 10:42:31.141191,2026-04-13 10:42:36.344121,0 days 00:00:05.202930,47.02581658832623,52.942998468526724,59.8746547845845,-68.99428914808264,30.892816606790706,40.76082295216825,12.258438914633862,36.30128488196612,29.75677728913128,91.74753698115255,13.048048196523776,50.42000906030682,-58.337654536927815,73.86829535156323,73.68365797708475,87.28335189064599,39.94447333197457,24.42139791125055,Unattained target,GPSampler,PRUNED
281,281,5.263270786339149,2026-04-13 10:42:36.531180,2026-04-13 10:42:41.632939,0 days 00:00:05.101759,91.41661245044219,68.66615984505498,39.76102537271774,-29.827718643118885,58.97900655523839,90.15624485136777,26.271415907240776,34.8360402318318,17.817579156953375,81.99039741169008,14.318476478334158,82.79273609301138,-20.300359698465783,39.17663645001833,30.950932145231,33.98259964478454,41.58113030632907,13.502165880706162,Unattained target,GPSampler,PRUNED
282,282,6.247741369795637,2026-04-13 10:42:41.797384,2026-04-13 10:42:46.837317,0 days 00:00:05.039933,62.459558290688975,33.87813236377593,11.391939951896237,-22.066259978894408,34.41390081152828,89.97653878588294,47.74972771104926,43.29633034477759,26.659817141363376,20.96826906942783,64.15778892384238,31.242183784891896,-54.65172785078575,61.847877890067934,97.24564130699447,33.49796317521457,39.48924861578874,12.526234109741633,Unattained target,GPSampler,PRUNED
283,283,6.636837009870202,2026-04-13 10:42:47.027139,2026-04-13 10:42:52.232900,0 days 00:00:05.205761,44.11312532573701,87.86440030795956,35.17845935633377,-62.44180030401479,48.61062887083045,99.06085867406411,63.83541110411433,41.5331431196275,10.08501749116827,42.88589510399375,52.87326105216112,46.57462378794815,-47.551089638714465,81.99963875953732,82.75952495186925,68.20744978101308,44.80459025539833,13.181542119222646,Unattained target,GPSampler,PRUNED
284,284,6.808815754589062,2026-04-13 10:42:52.452716,2026-04-13 10:42:57.713669,0 days 00:00:05.260953,85.27355450621486,82.07994171369293,57.46680302573716,-68.43349115050296,70.88518763356726,45.76213768266923,56.1082835422797,43.135921815522316,28.193204040373065,76.20589597238683,44.12343335080157,30.709834563352643,-60.13160357613409,57.71822759113345,77.8584502935765,24.143752925751812,31.856907183336343,26.352530457786685,Unattained target,GPSampler,PRUNED
285,285,5.6542894026892725,2026-04-13 10:42:57.856452,2026-04-13 10:43:06.195981,0 days 00:00:08.339529,40.84341894548845,25.03810644098558,13.041601603082519,-23.17311729861325,43.795851698044515,46.78462301685978,97.76305388906086,42.970077979044206,22.94717404903006,78.15813262811903,88.06991881493741,95.36763957133489,-53.959275891173085,79.54387826064021,39.912491076972245,59.873023898043215,48.76316877636086,19.883495195350754,Unattained target,GPSampler,PRUNED
286,286,12.864815790982348,2026-04-13 10:43:06.343885,2026-04-13 10:43:12.051674,0 days 00:00:05.707789,68.74404147306288,95.03232550468667,33.975009405296454,-24.45332806924388,85.40499891901993,64.58294934006405,10.633497651609062,34.5792585843215,29.65235645144592,10.236295056907684,68.20378683370868,74.50424051181436,-75.06274293553035,73.58732376041718,96.01000279627425,55.822969557250154,44.70089658685669,10.469471689762372,Unattained target,GPSampler,PRUNED
287,287,6.643122657202365,2026-04-13 10:43:12.232124,2026-04-13 10:43:17.561491,0 days 00:00:05.329367,24.204750457657816,32.62906131522564,22.566239657388042,-54.104924835682816,47.98993810987501,64.71361656631221,35.31243612102791,45.10170875653493,15.27178138786171,75.23562286183416,53.27402957413898,81.87200015148866,-69.2529652787331,67.63899995192924,93.68136403262416,40.744622247246085,38.188261080798924,14.643652087708489,Unattained target,GPSampler,PRUNED
288,288,5.173008424642312,2026-04-13 10:43:17.729232,2026-04-13 10:43:27.569022,0 days 00:00:09.839790,60.30545247993376,72.68472968971734,27.85093261505906,-45.313475848055056,14.368824905955172,39.20337398224956,94.31953723207505,48.86868503615827,20.938459025793705,93.29699107395804,91.00908719306942,57.229476726517355,-28.50638051159045,52.3328507830355,45.63155578939213,67.05101006434234,35.441390582063136,27.041835406338485,Unattained target,GPSampler,PRUNED
289,289,23.22435249254938,2026-04-13 10:43:27.744922,2026-04-13 10:43:32.993310,0 days 00:00:05.248388,34.151623803742815,29.126243460566837,63.28403541228796,-56.79445115463808,24.99800765032481,78.40704171015649,89.16944690149563,45.575705606720454,19.10403683221883,91.78988066938321,29.063545354495798,18.29897932621427,-29.955630066220508,70.52967602004978,46.481272882370114,94.39165164913406,38.535401713234904,20.808806695121604,Unattained target,GPSampler,PRUNED
290,290,6.093462483855152,2026-04-13 10:43:33.149113,2026-04-13 10:43:38.146294,0 days 00:00:04.997181,12.423230092928707,67.59976528573048,90.43544470421737,-29.058884789870476,34.268142329562316,33.790742183490366,79.86275560030786,44.932626053443016,12.151151308357962,59.409548752086835,38.2763221136246,30.67817937894442,-64.18889913033962,44.649296800755046,73.11315007944768,86.8621522735981,37.90324810644112,14.407576036587006,Unattained target,GPSampler,PRUNED
291,291,11.107390266928263,2026-04-13 10:43:38.323120,2026-04-13 10:43:43.368484,0 days 00:00:05.045364,92.20047952177856,58.28083821066749,85.1035918085036,-75.06387177803069,59.812047471142144,61.94015998640752,55.3262603335117,35.25220864406562,17.093378836064176,28.892019794952102,90.70169918791363,54.116474246086725,-45.30517244708049,59.27699880291939,19.152960826990235,64.30035318633769,42.81413570036777,29.605988032493368,Unattained target,GPSampler,PRUNED
