,number,value,datetime_start,datetime_complete,duration,params_lLegPt.lL0,params_lLegPt.lL1,params_lLegPt.lL2,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.lL0,params_sLegPt.lL1,params_sLegPt.lL2,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
138,138,8.251012704899686,2026-04-20 11:22:12.682256,2026-04-20 11:22:17.376636,0 days 00:00:04.694380,27.833935907358793,81.86332853667739,87.77345046134468,-27.379969917871648,96.15075229316602,21.033166680790565,69.46316068933109,48.23182177674808,11.620550489737731,32.61964754303234,19.61050959351745,88.2120135973822,-42.73006826087062,31.411916116531426,98.60645936540854,12.918819431401525,30.339975844665585,13.736227570911446,Unattained target,GPSampler,PRUNED
139,139,5.04974029471655,2026-04-20 11:22:17.532919,2026-04-20 11:22:25.895510,0 days 00:00:08.362591,79.93252569502687,63.028562470435155,70.92627088960765,-53.92495979911496,97.47097903248162,22.105125308685924,47.15811146542155,32.91480572311764,25.728455850542865,56.67288459785143,19.777175914169412,37.24544145320401,-54.0538867762,18.085857251760597,23.701741677971526,53.548464707240576,36.91887137371923,23.63385808586667,Unattained target,GPSampler,PRUNED
140,140,10.43477940745089,2026-04-20 11:22:26.045333,2026-04-20 11:22:30.751940,0 days 00:00:04.706607,24.63720961585363,38.81809202704869,31.11003525505728,-76.0896819218375,85.56209613304259,55.264880850556445,92.22350564604916,38.27438946327111,15.36673658805594,25.42371756183574,82.39784476879927,37.67047836220542,-62.0248328690994,61.46068668385517,21.612338853120967,10.326436791818162,46.73251171046727,29.571754205270842,Unattained target,GPSampler,PRUNED
141,141,6.818861201745612,2026-04-20 11:22:30.906628,2026-04-20 11:22:35.526090,0 days 00:00:04.619462,24.510286101535677,12.921248192958387,67.95852793866456,-73.11061121896569,53.62174721932311,51.28542579415745,75.14591003223707,45.93459752355439,18.360062606740186,68.72643831331249,23.29838567401812,74.7247227534504,-72.62964120183663,28.43042884376891,63.456006693113345,30.38557205493943,41.6542234657058,12.889932928813257,Unattained target,GPSampler,PRUNED
142,142,17.215344646039554,2026-04-20 11:22:35.702680,2026-04-20 11:22:40.202538,0 days 00:00:04.499858,74.93880678746339,69.09302759328443,49.07706735091656,-37.12493581689013,23.012585880425576,52.48293904380783,38.59400223626636,34.44688576349552,29.34254074540847,15.682602735814672,66.16676825572844,84.96419314571516,-63.448563560248814,97.44204733239296,95.92064172600224,30.471837393370393,31.15488309117573,26.848672528104583,Unattained target,GPSampler,PRUNED
143,143,8.905929931485375,2026-04-20 11:22:40.357247,2026-04-20 11:22:44.921982,0 days 00:00:04.564735,34.799381924510186,22.096629458842646,58.90559879390133,-75.50675721030477,59.5674283142093,29.85149109248653,57.003686175456046,39.84208374295774,17.803191852150697,94.23704140591636,89.04348895032997,45.961822602030516,-76.64915338212299,33.20299269300162,62.78079331305387,99.06723819686839,31.275765393332716,16.35499058645565,Unattained target,GPSampler,PRUNED
144,144,5.572663329831961,2026-04-20 11:22:45.111125,2026-04-20 11:22:50.034173,0 days 00:00:04.923048,74.00282601406123,24.15687714193376,97.16951513856922,-61.24861405887903,47.46084084023771,14.002669538091617,90.94564182575347,36.54496624810118,18.27607835460269,51.15067040317818,17.37545324160607,61.14195225258033,-25.91494465549536,25.273995851909874,26.67345919716673,86.5531459301509,41.92420704620533,13.770412530625327,Unattained target,GPSampler,PRUNED
145,145,5.055783594990288,2026-04-20 11:22:50.215296,2026-04-20 11:22:55.034444,0 days 00:00:04.819148,97.63056314722623,99.620106295829,90.41632134446107,-40.689774891425664,56.97334345428446,57.17768435692902,34.47171044098489,32.71038248473083,25.4215741569067,82.78062409493607,49.03711266396907,45.520871947756504,-55.04304223781045,17.45424671109229,22.065190950820938,56.60345691475876,48.98975613975867,16.472337771435804,Unattained target,GPSampler,PRUNED
146,146,6.401641145972086,2026-04-20 11:22:55.212135,2026-04-20 11:22:59.972947,0 days 00:00:04.760812,79.20541419983137,93.49522539384486,80.69553366149361,-63.415126139332855,15.06768589519768,11.793534139652085,71.6394902841042,30.595933134419855,12.848128777189736,26.360560053559873,91.53748886840533,62.672169217801375,-46.796929731236375,23.66377034282285,98.41136566765898,69.51007430997697,31.05922806774621,13.759176334832075,Unattained target,GPSampler,PRUNED
147,147,11.92482864236036,2026-04-20 11:23:00.132881,2026-04-20 11:23:04.625265,0 days 00:00:04.492384,75.16792218237735,36.85782881863615,98.17116434067361,-28.55341857167788,64.87328949258193,53.01457531276869,59.411265417470894,35.21296572558722,29.076350013914908,19.659563936446517,64.03504490270782,25.005436772562298,-58.23556750662386,68.66359162893798,57.87952103802737,38.9703589705906,46.052453304213685,16.755490497300173,Unattained target,GPSampler,PRUNED
148,148,5.865600701686901,2026-04-20 11:23:04.786237,2026-04-20 11:23:11.550174,0 days 00:00:06.763937,22.428271788161233,35.98714197216911,35.28350600870364,-40.18631823070881,19.57977022134348,33.22644049113042,29.632524039782503,45.556845107546394,29.77145374057831,95.03529267385765,60.57986070371163,63.83586681981963,-63.88728766869466,63.15779211570434,88.13694974007787,23.014398420917225,46.48799530915464,23.868449431809637,Unattained target,GPSampler,PRUNED
149,149,6.735140442726863,2026-04-20 11:23:11.710744,2026-04-20 11:23:16.191026,0 days 00:00:04.480282,22.1919818359792,33.74896535962881,78.06043603024315,-60.036827511742786,56.88490632426542,72.92550494120533,34.827254402265424,36.58234415771771,16.44528200053038,16.861831794107054,41.300325909914314,95.7701206384586,-42.157719186248116,21.332502911505518,47.93434736461272,14.473565896490085,34.70562284726775,23.666333903900046,Unattained target,GPSampler,PRUNED
150,150,5.472597930247225,2026-04-20 11:23:16.356251,2026-04-20 11:23:21.553325,0 days 00:00:05.197074,72.02498082432274,96.23104237452138,38.47076484079845,-51.304234004715866,90.66614715449691,85.78995389047466,62.95999710963395,31.02676367750329,12.343750485764321,66.94345454141404,15.994786054742445,42.58040850707186,-51.180458577606565,28.49274143141839,50.87678031109695,56.77574221677993,35.97163776210866,18.449282900241684,Unattained target,GPSampler,PRUNED
151,151,5.213773508260431,2026-04-20 11:23:21.697298,2026-04-20 11:23:26.519211,0 days 00:00:04.821913,62.79457494793666,72.30578134005279,22.4680409907888,-48.2242421760364,87.18757482355781,88.28407845833118,30.653130545670166,36.20862481270791,10.799388612480374,79.06469918542837,91.92060479620459,77.48894561511922,-26.57194836963233,45.544463631676884,29.0945397073119,82.63212273779756,39.257966000564075,17.72928452833628,Unattained target,GPSampler,PRUNED
152,152,5.550069238848302,2026-04-20 11:23:26.670580,2026-04-20 11:23:34.411478,0 days 00:00:07.740898,26.238734950719778,35.20262107888492,39.288267512188696,-71.2144368978002,47.011889661259694,13.415927403524126,67.3424940680613,49.493038180617546,18.46064774028213,74.02590059418327,12.140230970315415,39.895300110776276,-22.793930481034835,30.51197217081452,75.55537055996435,58.3046934486677,47.54871209279564,23.38165765777781,Unattained target,GPSampler,PRUNED
153,153,13.192422950922634,2026-04-20 11:23:34.550831,2026-04-20 11:23:39.034270,0 days 00:00:04.483439,95.42678320887126,71.96751511144119,74.81533939739761,-31.68936202239034,99.68197477628424,49.651701691426005,41.77304308527516,46.787371182849505,14.064955315808728,90.90351480461031,84.60024156607801,42.96385659061242,-20.505959244912887,63.36397885601869,51.8821685669521,37.41513412480097,33.186325119592965,21.43640809841242,Unattained target,GPSampler,PRUNED
154,154,5.155835886236243,2026-04-20 11:23:39.212258,2026-04-20 11:23:43.800502,0 days 00:00:04.588244,26.762238987051948,94.86353659611927,39.639087378986204,-45.11377877681016,11.172996337004244,44.305584708867535,81.85037103053583,37.26795593954073,26.36245698081047,39.92668052979592,43.28245667563276,97.48716559534328,-54.055364631926224,39.04328454237352,25.197261309038254,18.341504863884843,43.78092663842074,25.212629345064357,Unattained target,GPSampler,PRUNED
155,155,7.5306358803250575,2026-04-20 11:23:43.956685,2026-04-20 11:23:48.705207,0 days 00:00:04.748522,64.86494288486132,74.62611568287701,71.13606171883282,-77.68313228798395,75.53156904703307,40.78756579291819,86.12493679824904,49.24480183378303,17.882126474751917,23.068186576018363,10.237875687775857,50.835511229517174,-79.3927658118625,15.61064374052022,49.58103306051593,68.6770815174722,31.14862115920729,19.36028528213745,Unattained target,GPSampler,PRUNED
156,156,6.5312339839865885,2026-04-20 11:23:48.851146,2026-04-20 11:23:53.527965,0 days 00:00:04.676819,48.17153405023862,95.73128416685607,35.89325327076361,-30.675115378605724,32.90610853431815,71.75576648928785,83.72824545689346,48.49386903714073,12.485778565663301,87.49723305165304,53.05791013046127,70.2941356001733,-54.262687000318806,94.12590399421354,60.995830794912024,23.902354566868713,39.096004206868315,10.009848456934156,Unattained target,GPSampler,PRUNED
157,157,7.440461970719646,2026-04-20 11:23:53.687909,2026-04-20 11:23:58.367928,0 days 00:00:04.680019,31.811167232341496,13.281850992130924,89.46962142319889,-74.85363164870546,74.3792941590572,51.69326925475916,41.08223738749368,35.017658815796224,22.067083925514964,16.19477559396769,84.13404712056825,80.78528279576868,-50.74513196781175,17.426865030452674,71.65110425062241,28.373699271689993,49.09773495138981,14.210768000176211,Unattained target,GPSampler,PRUNED
158,158,10.23817939925054,2026-04-20 11:23:58.507093,2026-04-20 11:24:03.119115,0 days 00:00:04.612022,10.409258046480636,75.45770428476735,29.261514645509493,-79.23736808727504,98.99458277856043,51.472478237109705,81.3964618653071,32.91735438623102,20.998223282672885,29.371996348532782,32.0400995512198,92.10752105281205,-33.705423189883234,30.15101053877897,21.474564296637205,19.70201795037153,40.720467523720295,22.489754109370953,Unattained target,GPSampler,PRUNED
159,159,5.738422101219868,2026-04-20 11:24:03.269764,2026-04-20 11:24:07.812672,0 days 00:00:04.542908,24.928396767545152,26.846640776456905,33.05017269604812,-26.356580614828694,72.65234264428145,41.859972554091094,26.861205674157013,48.047464668799336,12.126730697162023,43.89378984841086,58.82603738255223,47.050482719644144,-34.01248821712441,46.19852178506859,14.16455881904336,77.30404226840734,49.23984250642293,29.718907562081622,Unattained target,GPSampler,PRUNED
160,160,5.772278096033187,2026-04-20 11:24:07.976592,2026-04-20 11:24:12.698117,0 days 00:00:04.721525,72.26122066857923,57.966073644606496,99.07237788247754,-20.12787047586356,37.06519486214391,28.00385300421415,20.78021279272312,45.55677330458937,23.564877386119637,41.69941085937811,14.62408566326299,85.79562669385807,-64.97141480796712,71.05845200089547,56.611840576001086,43.03102208955107,46.63770870910115,26.17803750475582,Unattained target,GPSampler,PRUNED
161,161,9.600349908152687,2026-04-20 11:24:12.857801,2026-04-20 11:24:18.050358,0 days 00:00:05.192557,11.16878635683003,90.8157573431703,55.7666029097289,-26.55128617156513,53.940572854872585,87.331740910689,80.26967760866592,45.134001027692186,16.751115032210844,25.788385853787105,73.17882896372626,74.69016245824305,-20.943707222164463,75.08014965436014,92.92253312548442,76.11603095343064,32.10344815044765,27.276527884821625,Unattained target,GPSampler,PRUNED
162,162,8.494729972480759,2026-04-20 11:24:18.241109,2026-04-20 11:24:22.779537,0 days 00:00:04.538428,22.735060268386206,71.1276854073686,16.518433835028336,-60.6178634252377,88.7556913593407,82.6688293705732,79.22005631546874,36.56688335903564,24.1185722505836,63.02837963602852,55.2977958203863,74.71620111174363,-53.7935441162017,31.539746613874623,61.477584944208346,49.390589376184025,40.65493397010246,23.797233362761826,Unattained target,GPSampler,PRUNED
163,163,5.435366903481139,2026-04-20 11:24:22.945071,2026-04-20 11:24:27.740523,0 days 00:00:04.795452,84.02312636865454,83.34566471141046,68.42760865515632,-29.615053480787594,78.58012010676657,92.97998072273441,51.04416263557632,40.02064738364716,27.99648068907002,15.43734741338367,23.598655124331508,60.99602786920459,-41.347596170728096,34.56144223915828,42.9635006783503,21.103962261580925,49.55175173854303,13.734828305173847,Unattained target,GPSampler,PRUNED
164,164,8.803255623738554,2026-04-20 11:24:27.914199,2026-04-20 11:24:32.511332,0 days 00:00:04.597133,69.40555065450116,23.770531838796686,31.89084603962509,-30.752103887161482,59.081434872779596,58.56353483957792,55.89065105430635,46.885099874203675,18.220839681243184,83.95880023085846,43.46964232516018,75.12824593061748,-48.55934025856084,76.349764027669,36.632206538286454,74.87974125753018,42.10886520058094,21.228819528762457,Unattained target,GPSampler,PRUNED
165,165,5.1391343396068265,2026-04-20 11:24:32.677611,2026-04-20 11:24:40.679198,0 days 00:00:08.001587,49.702256838748575,77.10881028312103,12.713325126124012,-65.29417555510254,22.857698132840063,18.551608219744484,46.86437642814837,32.147216793451676,21.155108195421093,77.53468802398066,55.76541261785219,28.363825299941453,-31.37600874989819,82.42884728807962,43.141104523406874,11.777306585330743,45.0329786009663,25.462892857027338,Unattained target,GPSampler,PRUNED
166,166,6.879284610877882,2026-04-20 11:24:40.847509,2026-04-20 11:24:45.081862,0 days 00:00:04.234353,54.72666589293581,75.32784011950831,28.14442454421838,-49.24133979062215,24.384128787457296,71.74378985773367,93.13915528811616,35.402444697228894,20.14064032422849,72.73496049772469,92.27335308244469,70.3306260026482,-61.689252181274156,65.48314835775216,74.90079203429467,46.94632593535437,39.55206706358918,10.806122267394855,Unattained target,GPSampler,PRUNED
167,167,27.28489960369695,2026-04-20 11:24:45.249733,2026-04-20 11:24:49.941747,0 days 00:00:04.692014,26.50889125143467,89.77070162453833,87.1561874728389,-62.241717506530435,12.525960125108892,17.78897673081734,41.539461409729185,48.358197051146846,26.71658633534178,68.60340047614162,80.25936563530637,55.7654263338364,-43.32049415174738,78.56440804309807,40.026393453817775,83.5080428429029,38.05789020024055,29.507995229297343,Unattained target,GPSampler,PRUNED
168,168,5.470123686266692,2026-04-20 11:24:50.104095,2026-04-20 11:24:54.835548,0 days 00:00:04.731453,60.451465056781274,97.0765041834656,82.58089288871702,-73.90221104640365,13.441618733297489,27.140085178320266,17.747569917371067,31.72383859066051,17.186462236336336,28.630657271873446,21.2682760676251,42.76405965340421,-50.07295046951815,65.53173412462925,94.7115065665494,67.55557856838391,47.788901447171696,26.696353575241474,Unattained target,GPSampler,PRUNED
169,169,5.68313156844787,2026-04-20 11:24:54.977355,2026-04-20 11:25:02.945717,0 days 00:00:07.968362,78.3014928153912,12.751082678577221,24.95330069769951,-27.317715261065466,47.74121574644642,86.63373401403106,91.43424993895472,30.91792450366821,21.625264685383534,43.580179948849434,39.70999067710864,22.364739183569508,-20.55015547757438,94.67051437845667,82.77075571607895,98.05547570999275,42.420084363483596,29.050192807756375,Unattained target,GPSampler,PRUNED
170,170,5.810540150604687,2026-04-20 11:25:03.101417,2026-04-20 11:25:07.785658,0 days 00:00:04.684241,85.35834798881501,81.32242029707254,53.7238063180633,-62.64396876483349,11.506708712309033,79.6802372259892,74.6692151353612,31.789439295990928,16.673795711413273,16.571061567730368,43.87917768044992,84.12270327562337,-34.01603401525092,93.9745102235946,93.52374238960812,68.83911272408297,40.32156696254381,18.48673989988594,Unattained target,GPSampler,PRUNED
171,171,9.849751384998143,2026-04-20 11:25:07.955882,2026-04-20 11:25:12.406357,0 days 00:00:04.450475,78.17505233613392,14.376223114502185,80.95142707906605,-60.636315833356676,20.83281494240307,76.26237741320146,40.54300098015436,42.14342697215062,29.389996578271234,72.97248944255367,92.89766131750173,50.915209851012406,-76.09621282456798,66.61239325062397,54.15080483650453,93.43039479253781,48.79888074547337,14.67206972329527,Unattained target,GPSampler,PRUNED
172,172,6.867650492033988,2026-04-20 11:25:12.583339,2026-04-20 11:25:17.319402,0 days 00:00:04.736063,46.48756277718753,78.75950775302708,62.23470379710329,-38.94893471460123,54.32721350574433,41.719101866179265,44.29997025023156,37.84653199338801,27.645036497235104,64.12033715682674,54.289499158904476,98.99539739445265,-38.76323735915072,24.17024130059648,43.27101614806374,27.485819683661667,41.92242830056386,11.419000133052311,Unattained target,GPSampler,PRUNED
173,173,6.622194035952582,2026-04-20 11:25:17.484830,2026-04-20 11:25:22.045278,0 days 00:00:04.560448,83.12908484384081,77.28638648611198,79.46399252067536,-75.20196952327309,50.318136651506244,20.84659568315882,72.44787093941969,42.002429903992734,23.990516424545696,36.782091146720354,61.24355951030569,88.63441545291134,-48.63128742500292,33.30124957262406,66.3203241392933,17.590936080488817,39.110658571234396,20.63530757526557,Unattained target,GPSampler,PRUNED
174,174,5.2123132053233086,2026-04-20 11:25:22.200261,2026-04-20 11:25:27.039883,0 days 00:00:04.839622,26.539053736499806,87.10591893248362,64.39603051998071,-27.75028622318407,22.91900414533126,76.55219280344006,80.56547226051018,40.17570080038998,15.871772666051251,77.38134086601215,16.063080344036187,33.90238835221075,-59.98913481569046,73.36590938160653,65.99269696650703,21.866706218695953,46.164987846613855,13.879804612526787,Unattained target,GPSampler,PRUNED
175,175,7.745776560561012,2026-04-20 11:25:27.174587,2026-04-20 11:25:31.291674,0 days 00:00:04.117087,66.12411982196102,54.16752892641945,39.00536947252522,-68.32484089667761,86.46631865256953,85.34232602866052,24.40203380590696,42.74067004506471,25.600947182718347,81.30355280180913,18.778961091206313,67.54680702261484,-75.02397559519018,23.685435424521295,86.27231178847015,32.78975342528948,36.46770127236472,18.406308311382915,Unattained target,GPSampler,PRUNED
176,176,5.236059936126445,2026-04-20 11:25:31.424533,2026-04-20 11:25:37.822299,0 days 00:00:06.397766,29.29964040923767,44.269070200285725,52.23114577876264,-40.704328281656316,21.116509234316617,10.480444360931958,82.54501546706543,45.68859211742186,17.206441664278845,71.95213933026305,64.49307153043266,77.92131069078103,-37.71895045811743,28.5009486709224,90.43026168918308,98.6714635813671,35.23567767262912,12.83471363457442,Unattained target,GPSampler,PRUNED
177,177,8.350150517780342,2026-04-20 11:25:37.961646,2026-04-20 11:25:42.269168,0 days 00:00:04.307522,27.729512596713246,24.352349573004762,94.7414113896103,-31.809279904221903,80.95194043311963,77.30038121805339,98.28423794861132,45.2896130054448,24.099031999875123,32.45754754494593,35.46060988956029,80.74378347920957,-57.40386221484778,14.694039017098488,94.21653692064531,87.21571827465148,48.967118133154145,22.236891423396663,Unattained target,GPSampler,PRUNED
178,178,5.6789793907969255,2026-04-20 11:25:42.402001,2026-04-20 11:25:46.842191,0 days 00:00:04.440190,12.059137498960826,29.380325127341163,27.02493475436379,-76.68650219007222,37.84426838307215,64.67395605274976,85.21426467011185,45.475082766512344,29.097085853611866,26.722277253120918,49.655648679149294,41.88955446767651,-42.93237258397939,78.72864384551427,46.19964540646435,43.48238774718662,37.28584880518537,18.077112095466223,Unattained target,GPSampler,PRUNED
179,179,5.620732189531246,2026-04-20 11:25:46.981870,2026-04-20 11:25:51.432280,0 days 00:00:04.450410,50.17420488589875,81.63118977729384,10.646298714480976,-36.278881918439716,36.63377671004655,72.31489837235895,49.99794663140462,39.37857361324564,24.96883889477428,73.10569980019233,16.496212767954027,87.22235422476469,-45.42154437764124,49.651933740964296,21.959639888747738,53.55170811568062,44.89603890352863,25.408991024574085,Unattained target,GPSampler,PRUNED
180,180,10.964793023736583,2026-04-20 11:25:51.566985,2026-04-20 11:25:55.797281,0 days 00:00:04.230296,16.703172254536334,44.46958256689736,89.90193294273216,-36.53945414797868,72.1116333921778,61.972945741915055,75.34507412450182,40.20798130617289,23.332023503812632,20.77432134707872,55.06783465202433,59.02201272890302,-26.108281590460912,41.73803167536859,37.10428824875942,11.255553847529328,42.350255195964365,14.213931452974792,Unattained target,GPSampler,PRUNED
181,181,5.46763265153545,2026-04-20 11:25:55.922745,2026-04-20 11:26:00.542220,0 days 00:00:04.619475,18.510783004924626,21.37174780856259,38.37270608704259,-50.040369218510165,78.23886925041991,49.36145409675657,94.49850301943599,34.83940676991769,27.079809098518226,90.91777089377584,88.6265469600625,65.33280794567477,-51.54262203378022,51.61674578401388,28.80528393951953,19.278222016051494,48.423357872409554,28.47793437957129,Unattained target,GPSampler,PRUNED
182,182,10.649707309422944,2026-04-20 11:26:00.676043,2026-04-20 11:26:05.226525,0 days 00:00:04.550482,22.754346570783405,24.218034347299024,68.04223378925738,-78.980134314614,93.7148357326464,42.89919538127353,30.28842397368197,46.576099495844396,25.9094139469422,33.11223951813345,67.4682609439466,35.18648192901115,-79.25613883633278,42.250154116229574,57.420223684605176,44.66679504747937,45.349627864210916,25.95206467613852,Unattained target,GPSampler,PRUNED
183,183,8.772393109280834,2026-04-20 11:26:05.360216,2026-04-20 11:26:10.102454,0 days 00:00:04.742238,71.07675620306682,67.74320651613522,60.83470261292188,-33.634362978056465,62.259003021578394,96.86602266258188,68.50446033296876,46.6601263611728,27.160316817928837,80.261166656268,73.85318481461503,90.52441671256463,-54.61372163359926,84.40131781883413,94.51221521406534,44.44136604082985,38.12730828010776,15.423826949168674,Unattained target,GPSampler,PRUNED
184,184,6.215095444639843,2026-04-20 11:26:10.234729,2026-04-20 11:26:14.472449,0 days 00:00:04.237720,75.28421018506549,37.95248576337119,70.22525953254888,-46.238273094894396,41.81244267518808,71.93455851643836,61.363916978304026,43.433123690873416,18.50324488755393,64.81506948618546,56.48094435848656,70.04874239291729,-40.2308232263774,84.23914379298057,38.61362737968954,32.55215364646404,36.75586479196335,10.079851904647319,Unattained target,GPSampler,PRUNED
185,185,5.409876576435771,2026-04-20 11:26:14.602342,2026-04-20 11:26:18.967774,0 days 00:00:04.365432,10.076400463201738,51.907845263558364,76.07493776158451,-58.99607375874675,87.43518622164123,74.92252842049867,78.64370067436673,37.46918656756718,22.800522905674995,38.376089073519466,89.91739313138677,82.41802114107728,-54.989067700850676,66.84346006709157,75.39915258757769,77.93000516529256,44.654969723058514,17.270549477923538,Unattained target,GPSampler,PRUNED
186,186,81.39398610506494,2026-04-20 11:26:19.092342,2026-04-20 11:26:23.252823,0 days 00:00:04.160481,40.123380824337396,67.9683411202463,99.56744433245684,-42.98333424838631,36.72875182826505,84.75909421359304,79.28044457716231,41.68238881679533,20.727373389574236,39.49384076955936,52.44149647115264,48.50849280173456,-78.59950792721388,76.1959627042795,93.92861022326726,86.35027452524913,39.366325508011606,28.681272053866362,Unattained target,GPSampler,PRUNED
187,187,5.869866166515074,2026-04-20 11:26:23.402424,2026-04-20 11:26:29.100039,0 days 00:00:05.697615,46.404605900335035,38.420294309475075,24.026663485243375,-72.30911313125156,12.319433681174775,27.449949760967804,42.065845315101456,48.53682051069147,23.219154345870585,86.77596957871643,59.865961532829616,18.55318213989795,-27.62153516300601,27.94770814539956,35.695742060799766,90.24965804912532,47.6838909459366,10.579004152319742,Unattained target,GPSampler,PRUNED
188,188,5.343958805121865,2026-04-20 11:26:29.226866,2026-04-20 11:26:33.568318,0 days 00:00:04.341452,86.68799249425206,79.25576008431023,68.57519119953307,-39.41016631960708,47.11352179852609,12.365973510342574,45.16855084570562,44.283094077423115,11.512058573165751,50.23270821049589,16.5091228557702,94.67822228756536,-43.745269909272935,74.01882650819186,45.245731727620566,41.200641167474686,32.12980618247536,29.743031405079808,Unattained target,GPSampler,PRUNED
189,189,7.092242885756299,2026-04-20 11:26:33.712754,2026-04-20 11:26:37.983078,0 days 00:00:04.270324,43.83849712917302,66.23148018452008,96.6614378190187,-71.11231413424457,82.49646268861902,66.56968173048696,38.30506164481206,40.89593774981555,15.998483014398433,44.94195237175449,97.85780180259283,69.70598062571335,-40.05317330321384,29.947992122498746,75.208933676275,77.77561222543244,45.326266796378995,20.60872673907108,Unattained target,GPSampler,PRUNED
190,190,5.77482754420123,2026-04-20 11:26:38.102907,2026-04-20 11:26:45.341457,0 days 00:00:07.238550,66.63951288286582,77.85511506651076,17.132962127721683,-63.556086939892346,61.025780757917204,82.14929249683085,18.27386836132143,49.92429102830367,11.976068758631007,32.62707719403194,12.885125186199481,25.584928705881413,-74.95047204114954,12.025569503438055,49.1304892609972,12.943726017595289,36.3178153974599,29.31624645675242,Unattained target,GPSampler,PRUNED
191,191,7.453642409598473,2026-04-20 11:26:45.468850,2026-04-20 11:26:49.944116,0 days 00:00:04.475266,12.685167401976235,47.163980022505754,23.397188222359734,-74.75116120824453,97.29373291974173,42.72402212104283,25.203961670119334,41.89854768263195,14.886177314891189,11.790359339159044,82.94473249533696,10.90157502929107,-59.6003397743905,83.95357620014674,81.49847036931408,60.020779258978386,48.50258029483908,19.069111098185665,Unattained target,GPSampler,PRUNED
192,192,10.379861650426854,2026-04-20 11:26:50.079406,2026-04-20 11:26:54.313285,0 days 00:00:04.233879,90.38581744043869,25.243942528419723,70.8754443682297,-54.601563015433506,30.99630009458416,89.5595158085577,11.926300923679182,34.83589626288728,12.39800647259526,29.360989245719843,75.80368673138045,65.20872340128983,-69.08890952790688,14.471637304361337,71.07447545423369,29.94855497989337,31.599720146730583,22.977929214017145,Unattained target,GPSampler,PRUNED
193,193,7.425857621660555,2026-04-20 11:26:54.453082,2026-04-20 11:26:58.753225,0 days 00:00:04.300143,74.40344951586152,33.22766212313023,17.67070828515899,-34.771808082707615,26.768427577846246,99.53096277910744,17.91212443596192,46.669097045167625,22.8082588213042,99.5781809144641,79.9038952879573,23.56407648694578,-65.42767665430871,88.09612021657722,29.870608290019163,70.13867371791324,42.90308857513875,18.245643109022005,Unattained target,GPSampler,PRUNED
194,194,7.2710800865200795,2026-04-20 11:26:58.883501,2026-04-20 11:27:03.354557,0 days 00:00:04.471056,79.50371282326012,28.975705311382086,30.327084629169196,-74.21615057506736,78.13345649096036,49.074995092827805,72.03415792115928,30.15809212772291,16.383181904534748,68.37448553463582,72.7808183495768,15.154385297792093,-41.27700799375021,92.60976135709198,36.05768459441393,59.61212439688178,34.8136245914048,24.653574451187097,Unattained target,GPSampler,PRUNED
195,195,5.627578835570148,2026-04-20 11:27:03.485610,2026-04-20 11:27:07.840734,0 days 00:00:04.355124,89.73415448929714,25.23254631570441,65.96043951380985,-38.797268507486464,25.776228619952583,90.28474295521296,72.67329357657685,36.60853773534139,26.49404539438277,43.4671754323843,19.982714295974215,90.29679109841733,-54.613616052084176,24.119588894999907,91.85541812939772,11.2343743092075,36.09517433374647,29.338923568513188,Unattained target,GPSampler,PRUNED
196,196,6.431742490448986,2026-04-20 11:27:07.973436,2026-04-20 11:27:12.393726,0 days 00:00:04.420290,63.24920210201164,67.59798152436682,47.78640262418293,-29.169057503006428,48.38642174739888,25.70293163109435,27.43677630970574,39.142831354004855,22.92702238631911,89.3445754753723,29.441372937164562,83.5417816564923,-78.08489645861613,37.22979846554497,49.8985925196415,44.96574464967555,42.69276133987176,25.31480187221135,Unattained target,GPSampler,PRUNED
197,197,5.501424320739623,2026-04-20 11:27:12.536917,2026-04-20 11:27:18.933848,0 days 00:00:06.396931,56.261056095209824,17.32214328225126,47.682974329417036,-35.337899925385315,54.0978531410605,50.67246968907995,68.73646172832659,41.965927179707315,23.16363732428226,37.271099039834105,14.57633169589911,42.10685515120249,-73.76405977420737,22.15692110940074,40.14107011971544,65.68071286222738,40.10221722284239,15.072184630995462,Unattained target,GPSampler,PRUNED
198,198,5.7227375064911215,2026-04-20 11:27:19.082147,2026-04-20 11:27:24.503992,0 days 00:00:05.421845,90.62656477487347,12.4799818666362,92.5013999219957,-49.09004400062869,20.289934955908613,17.57176054249781,44.206023593458454,33.25934707783547,19.840353037479208,99.60338116766299,37.74540983680672,56.45361835514957,-73.971366672349,62.144039526968385,32.211072074116345,78.52612772254444,31.634326765541793,18.794837741659585,Unattained target,GPSampler,PRUNED
199,199,5.053564078314196,2026-04-20 11:27:24.633975,2026-04-20 11:27:29.086754,0 days 00:00:04.452779,39.663322553455075,46.754069849408644,60.72664794244838,-34.63148085927226,76.50860866828329,56.950250994053896,31.600671219594616,49.5182151142843,23.88987544650605,92.07867208894778,75.88554614803547,95.8459959182867,-79.34316756010675,69.28147999627996,91.10724607468794,47.388352634472305,32.16520364358182,12.120660871278545,Unattained target,GPSampler,PRUNED
