,number,value,datetime_start,datetime_complete,duration,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
4080,4080,6.0,2026-04-22 14:19:04.731814,2026-04-22 14:19:04.842262,0 days 00:00:00.110448,-47.42351063810182,78.7682735051071,10.0,71.5698411258141,-2.5999104597267797,60.0,-20.0,59.92622403590674,11.850548490232597,84.5818809047938,20.0,22.864309415679536,Unfeasible shape,GPSampler,PRUNED
4081,4081,6.0,2026-04-22 14:19:05.025586,2026-04-22 14:19:05.167604,0 days 00:00:00.142018,-47.952333651432866,78.84044236039514,10.0,72.09341849544101,-2.837368766724646,60.0,-20.0,60.584368564120425,13.33782335188356,84.71921744258456,20.0,21.75938560310087,Unfeasible shape,GPSampler,PRUNED
4082,4082,6.0,2026-04-22 14:19:05.319619,2026-04-22 14:19:05.430054,0 days 00:00:00.110435,-46.98877947930582,78.93367061127759,10.0,71.48821951053392,-3.206881326451355,60.0,-20.0,60.17203106551639,11.855501220583339,84.53217324475479,20.0,22.204186690265658,Unfeasible shape,GPSampler,PRUNED
4083,4083,6.0,2026-04-22 14:19:05.585003,2026-04-22 14:19:05.708684,0 days 00:00:00.123681,-48.13973833683285,79.00262507063374,10.0,71.89937045888865,-2.8441197116231196,60.0,-20.0,61.54102341846099,12.069441822588212,84.93139566759626,20.0,22.058472091174714,Unfeasible shape,GPSampler,PRUNED
4084,4084,6.0,2026-04-22 14:19:05.885102,2026-04-22 14:19:06.017393,0 days 00:00:00.132291,-47.15226259145225,78.95195623241591,10.0,71.49720908656369,-2.6345266899688315,60.0,-20.0,59.92901690716127,12.236373599830156,84.68908857574549,20.0,21.973277250416377,Unfeasible shape,GPSampler,PRUNED
4085,4085,6.0,2026-04-22 14:19:06.169170,2026-04-22 14:19:06.359894,0 days 00:00:00.190724,-47.0973606387066,78.86426989965861,10.0,71.77398532650167,-1.988760983090426,60.0,-20.0,60.628349210078134,12.957217850673803,85.48800887911433,20.0,21.891152777020665,Unfeasible shape,GPSampler,PRUNED
4086,4086,6.0,2026-04-22 14:19:06.528207,2026-04-22 14:19:06.654906,0 days 00:00:00.126699,-47.29463694083849,78.78523682934232,10.0,71.52512535768025,-2.874960161475242,60.0,-20.0,59.43136543243881,11.847008388296317,84.51454224786451,20.0,22.063316687449564,Unfeasible shape,GPSampler,PRUNED
4087,4087,6.0,2026-04-22 14:19:06.822426,2026-04-22 14:19:06.948629,0 days 00:00:00.126203,-48.132454070938294,78.57719358015042,10.0,72.1896123214029,-2.509760302475488,60.0,-20.0,59.50372505907311,11.236070560609749,84.76444115539577,20.0,23.050709812159468,Unfeasible shape,GPSampler,PRUNED
4088,4088,6.0,2026-04-22 14:19:07.100285,2026-04-22 14:19:07.226132,0 days 00:00:00.125847,-46.845618908493755,78.86181118324336,10.0,71.52662643413117,-2.437564298172904,60.0,-20.0,59.366127973219825,11.855509179750614,84.69148716739731,20.0,22.458566217709006,Unfeasible shape,GPSampler,PRUNED
4089,4089,6.0,2026-04-22 14:19:07.409498,2026-04-22 14:19:07.536211,0 days 00:00:00.126713,-47.8903604255718,78.98770413415058,10.0,71.6910346276657,-2.886470563245271,60.0,-20.0,59.48476711650245,11.644862118440237,85.30943181155894,20.0,22.476626037626673,Unfeasible shape,GPSampler,PRUNED
4090,4090,6.0,2026-04-22 14:19:07.687992,2026-04-22 14:19:07.829962,0 days 00:00:00.141970,-47.507899702303284,78.98258691115393,10.0,71.96425312082778,-1.8712129406304268,60.0,-20.0,60.070332376011955,12.237528726080614,84.73416159970992,20.0,22.28861602621246,Unfeasible shape,GPSampler,PRUNED
4091,4091,6.0,2026-04-22 14:19:07.965526,2026-04-22 14:19:08.155914,0 days 00:00:00.190388,-47.040836272614925,79.08602000823517,10.0,72.24097362692513,-0.7585884522444939,60.0,-20.0,60.7700496538926,12.49131451478117,84.86623056271307,20.0,23.2828762272053,Unfeasible shape,GPSampler,PRUNED
4092,4092,6.0,2026-04-22 14:19:08.308215,2026-04-22 14:19:08.434589,0 days 00:00:00.126374,-47.84654560327014,78.61887604929791,10.0,71.60624757689358,-1.6562703477730754,60.0,-20.0,59.760270197183516,11.964420490741306,84.22967058672603,20.0,23.24916359075479,Unfeasible shape,GPSampler,PRUNED
4093,4093,6.0,2026-04-22 14:19:08.601502,2026-04-22 14:19:08.711676,0 days 00:00:00.110174,-47.233305330768346,78.97989821120908,10.0,72.070059955915,-2.401407975718975,60.0,-20.0,59.38899312443361,11.323802701500243,84.53593958597081,20.0,21.668976963462217,Unfeasible shape,GPSampler,PRUNED
