,number,value,datetime_start,datetime_complete,duration,params_lLegPt.lL0,params_lLegPt.lL1,params_lLegPt.lL2,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegMotor,params_sLegPt.lL0,params_sLegPt.lL1,params_sLegPt.lL2,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,params_sLegPulley,user_attrs_prune,system_attrs_auto,sampler,state,,,,,
655,655,4.274415405314421,2026-04-13 11:20:28.737322,2026-04-13 11:20:39.647676,0 days 00:00:10.910354,67.93130021796469,16.661643062498324,78.61775258889988,-68.11033652446518,89.30066113230215,27.649415138522635,71.0454463749532,38.329983848622355,11.0879249639732,92.95057379399714,22.87489422482843,38.056697551705064,-27.615005574931118,28.010539467719838,21.899601028877083,78.38535394304243,36.12282812300078,19.05640038657804,,GPSampler,COMPLETE
692,692,0.05820939276328474,2026-04-13 11:24:13.207747,2026-04-13 11:24:23.689399,0 days 00:00:10.481652,52.83689495781055,64.17693428659155,63.47884903546448,-44.5612641860109,36.030381467095566,97.0660335726645,89.30898685497304,33.194928178632935,21.268398882117577,76.8735269474857,29.592983569419694,34.496167728760106,-25.10233755717902,27.982989119770007,36.44594047810562,85.58317019926575,41.26621769078074,21.027071713421268,,GPSampler,COMPLETE
695,695,0.3919276307977704,2026-04-13 11:24:34.614440,2026-04-13 11:24:45.309321,0 days 00:00:10.694881,22.1037661691577,83.69919183698765,85.39796871499473,-21.79368816725541,51.21674106484112,45.825727730798164,30.98416257406602,32.250687864157754,20.88991431972164,98.81477779629324,17.725572762122027,48.927166563962565,-23.309352968435,23.347747790532907,57.91240511404185,13.721651818134994,38.27942964624041,21.004302767856135,,GPSampler,COMPLETE
4,4,4.134190230263727,2026-04-13 11:31:04.887402,2026-04-13 11:31:33.475288,0 days 00:00:28.587886,92.35909818806854,54.08716964008792,24.761271614374103,-65.62865821252295,87.82004531589332,13.229824079688589,98.92161300201575,46.86520513856918,23.843510931591098,97.92695711720225,86.12757751553735,50.28793009623539,-23.091913907369246,47.80927135055198,49.721939697493035,95.46220480476856,33.89648048700914,20.237379912655435,,RandomSampler,COMPLETE
62,62,4.160712672964799,2026-04-13 11:39:13.831856,2026-04-13 11:39:41.504982,0 days 00:00:27.673126,39.47734927312871,22.961275530177133,80.25177312933923,-66.76500043547101,50.706193572435765,69.2234550405143,50.04652470264784,36.8484509668852,11.722207306605863,96.9087015974022,52.66217159343349,11.917418720961242,-76.5930702290008,29.208867483708673,10.145559188616552,15.890774385385722,41.15544272308792,15.894221983841565,,GPSampler,COMPLETE
118,118,2.330489950733387,2026-04-13 11:46:23.473023,2026-04-13 11:46:34.097029,0 days 00:00:10.624006,15.771903109253458,98.42543163990688,44.09431582958379,-50.3675412034448,40.27060759248687,11.243194504860059,60.30346596936044,49.15327975752329,18.725651697835847,52.8269567403113,36.1576858246392,22.96947891023313,-66.99048811699615,48.953342198569764,24.75680866674961,67.93498350757841,32.11491210920395,11.687452797693211,,GPSampler,COMPLETE
141,141,1.6525622532127322,2026-04-13 11:48:49.890336,2026-04-13 11:49:01.908811,0 days 00:00:12.018475,66.27510362828428,34.214941370006514,79.3151918229594,-21.06416464096757,62.51938539604096,53.382829436399064,45.90308013708823,38.82547500490995,27.567813155188194,13.160811091618818,43.12791999100916,10.338558569271132,-65.98718326601167,43.96127791338492,28.175022492376765,45.34022024667626,49.7011495260463,19.692698874450194,,GPSampler,COMPLETE
163,163,2.4430132339516746,2026-04-13 11:51:22.864685,2026-04-13 11:51:35.292906,0 days 00:00:12.428221,68.07307131490572,64.2308245060836,31.11373772885608,-27.42393209473734,77.01755886744118,26.898028202992553,23.95363171282565,39.34966997430719,13.078796380230528,48.95499503860044,16.664323582974117,57.53923728730804,-32.423041303928414,50.89442052963806,29.03478134122165,93.63694132700451,48.662507120658546,27.04531735295064,,GPSampler,COMPLETE
9,9,0.16026962293317482,2026-04-13 12:34:39.010586,2026-04-13 12:34:47.956476,0 days 00:00:08.945890,32.62927904497812,84.34179665990261,57.99016751434273,-23.05229115974302,92.30724653907765,87.45477484759982,82.25861574024368,38.0658515002291,17.915208813167524,51.27405987088238,10.518785982232066,27.693219085610085,-44.07400560187517,58.76164171659401,30.416240363263228,72.97742101870455,34.32480995988524,28.930378944790426,,RandomSampler,COMPLETE
49,49,0.08681128399859972,2026-04-13 12:37:42.448763,2026-04-13 12:37:51.545363,0 days 00:00:09.096600,33.80559975226329,97.55133258785744,55.626524863361446,-29.879560740154695,40.07312618703624,21.8415102763116,39.235728239359474,47.59286790070952,16.18962091808548,50.46423934914522,34.974247174330685,29.607591005188752,-58.345079977109876,39.48983362983613,21.52043505778406,10.95140214658138,33.47371429672991,15.125471153101389,,GPSampler,COMPLETE
57,57,0.06690343253453435,2026-04-13 12:38:24.215949,2026-04-13 12:38:33.247893,0 days 00:00:09.031944,44.501374807469844,74.69901468882175,82.69694335178903,-25.66468105166748,93.28642013405354,61.002341130336774,57.620434678735364,44.587753011374105,24.14919447444067,45.89482715084866,31.50193070436211,39.561715807166244,-49.55815528762715,34.011300551067,21.019175891157214,31.511799192410017,37.0025869514764,12.571207381621292,,GPSampler,COMPLETE
