,number,value,datetime_start,datetime_complete,duration,params_lLegPt.lL0,params_lLegPt.lL1,params_lLegPt.lL2,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.lL0,params_sLegPt.lL1,params_sLegPt.lL2,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
10,10,10.725069497322309,2026-04-10 11:21:53.511280,2026-04-10 11:21:57.726617,0 days 00:00:04.215337,34.97753606552713,84.63123274412189,84.31466116594153,-60.62835827844105,71.04397615595994,32.87482783382818,46.7380706699641,33.70528866415768,22.926677624934854,18.634491367025497,83.88190419667563,20.137377219365007,-54.42855825437836,36.95955510089787,40.47702073027961,49.68482906230634,36.0824491471809,27.104783022373628,Unattained target,RandomSampler,PRUNED
11,11,10.820927098653264,2026-04-10 11:21:57.873458,2026-04-10 11:22:01.702386,0 days 00:00:03.828928,48.409674590678314,91.82267978961883,98.56664292777204,-30.07307419900043,37.3814303987886,84.4593799730319,66.02180817160507,36.32394130776466,28.911696273284463,77.85694301509992,92.36500426633414,21.401464719321723,-30.135750716899558,45.169249150928664,84.68985975906104,17.65083360954392,32.62163287916403,18.54939138189586,Unattained target,RandomSampler,PRUNED
12,12,5.207520066095533,2026-04-10 11:22:01.857571,2026-04-10 11:22:06.221520,0 days 00:00:04.363949,46.93944889668417,80.78654024941858,66.10072830907023,-49.977829685190216,30.740417783962837,59.08084599488923,22.816693640401056,32.13110537741634,28.269130420862666,61.81796910671525,47.665528278125514,14.518670664904104,-24.689482921228894,22.767227569271064,47.45742558073306,65.48086867528585,48.689969973829534,10.363288328156761,Unattained target,RandomSampler,PRUNED
13,13,6.850531317570276,2026-04-10 11:22:06.398428,2026-04-10 11:22:10.425915,0 days 00:00:04.027487,63.93492939872781,90.75400752385704,88.67554489670577,-38.586428209891736,81.75473693398769,98.09536755209092,48.912164357847004,34.2144080110074,12.717087126580884,46.525916775430545,73.1192056961722,61.13558655839258,-54.685248693986054,35.08901903844496,72.43251558710512,58.93215152089706,32.7487799809997,15.391864655351363,Unattained target,RandomSampler,PRUNED
14,14,10.016381068878587,2026-04-10 11:22:10.569855,2026-04-10 11:22:14.701859,0 days 00:00:04.132004,63.504677509462525,86.25056155915105,41.363302014234876,-43.89633251165861,33.88737163495928,66.76361004217331,59.27615069142357,35.01173743680842,15.529626184431951,12.080390534144101,31.15589116224469,12.558560836747354,-54.212051853404226,84.4901319165469,99.9863486116852,78.44071416579,41.34139496507031,21.923784368787572,Unattained target,RandomSampler,PRUNED
15,15,6.285123529311278,2026-04-10 11:22:14.860139,2026-04-10 11:22:19.026852,0 days 00:00:04.166713,93.42415893087528,37.56919995456914,23.240707873953422,-69.91290776440609,35.98932264953021,61.07125547432577,45.27439849133917,34.8688596972967,21.894249658548237,49.9704099677732,10.743608502143804,81.7464229885799,-53.66960665601054,21.89769640867666,71.93516342517881,18.199168649458095,45.42775818864439,20.836565596978733,Unattained target,RandomSampler,PRUNED
16,16,5.379564139278578,2026-04-10 11:22:19.164496,2026-04-10 11:22:23.185610,0 days 00:00:04.021114,23.807479870216795,68.53516408138096,99.25748522673408,-46.6645869021357,38.80012846626282,98.30067191930002,20.338605307250862,32.3027543449476,23.623121583621355,97.15434710758056,17.401297377636908,56.934916084432565,-75.98095906247664,73.92790993685311,34.25280356642225,38.13247981896882,47.03582495070098,13.383109309112536,Unattained target,RandomSampler,PRUNED
17,17,6.241085382741431,2026-04-10 11:22:23.353312,2026-04-10 11:22:27.435570,0 days 00:00:04.082258,39.39612605807577,66.12828455750483,78.52177329313021,-36.86840690718312,88.86346353379385,83.379026836659,42.327722231711476,38.32234084369696,28.528643139908933,37.6587584048299,32.97150550508231,68.86775884556931,-70.04740024952304,21.30845419801306,40.455827005176346,74.9296927806478,39.21953996206785,25.533874699420725,Unattained target,RandomSampler,PRUNED
18,18,10.180099840097768,2026-04-10 11:22:27.597240,2026-04-10 11:22:31.843801,0 days 00:00:04.246561,71.1358219740182,93.80938420021687,46.88369700337832,-78.73573614841611,11.299775634323465,46.35859181449577,98.57929991709857,48.60161885719539,11.4180718349205,20.25974104747164,77.80791969670143,90.9498326156595,-30.205144710429046,88.45308718669044,36.03250858246791,93.70271216721254,31.00327310652045,17.48290432643855,Unattained target,RandomSampler,PRUNED
19,19,5.66788954277618,2026-04-10 11:22:31.978641,2026-04-10 11:22:36.781089,0 days 00:00:04.802448,23.460400529052706,14.761074268302092,26.741111253747366,-60.68035164011888,56.781385506134704,42.52064005001324,16.057491767059275,41.79993192313658,13.646102474999722,18.041254551264657,83.350803458204,89.99828193246304,-42.334882813795026,34.472253337400836,20.12874129312119,91.07498774357472,30.52986270275271,23.82526150886123,Unattained target,RandomSampler,PRUNED
20,20,30.9057631171732,2026-04-10 11:22:36.919661,2026-04-10 11:22:40.934462,0 days 00:00:04.014801,61.11825785188155,22.86829630246857,89.38925685667843,-31.241481541332433,13.697818094455478,89.53176018460506,83.36311635260559,33.96498263467624,15.06485752630815,24.76480697484361,20.70229979902711,13.874985884198608,-71.2563529729469,45.315662791952384,99.09355443143284,12.23764638151351,30.158076017757907,27.27366182170232,Unattained target,RandomSampler,PRUNED
21,21,5.482138955977902,2026-04-10 11:22:41.085993,2026-04-10 11:22:45.535114,0 days 00:00:04.449121,29.410781234843576,81.78109961078044,76.79549018138022,-40.058024249224786,79.37898684055546,77.68293075911326,48.870717243909326,41.895832259129556,18.092759122735586,57.70102089376953,21.407444651033323,90.5483154665209,-22.497421941447676,39.59061273659067,60.62965310005439,89.03518858200825,43.02063096448019,26.39608826591659,Unattained target,RandomSampler,PRUNED
22,22,6.881771942076838,2026-04-10 11:22:45.648266,2026-04-10 11:22:51.312823,0 days 00:00:05.664557,70.5796325596519,89.94241645921232,31.57862649531604,-67.21704852948307,40.3840450038367,77.38755811853014,79.23779233692177,47.976880713165635,11.769945288413622,27.224236383445675,29.80727425730398,97.27836738968738,-20.55148444884165,16.81592576800115,79.70365480357424,55.29229187329446,36.77679690266285,22.188379656734867,Unattained target,RandomSampler,PRUNED
23,23,10.611578855826902,2026-04-10 11:22:51.580300,2026-04-10 11:22:56.438552,0 days 00:00:04.858252,77.23067248097124,52.774889918559246,60.92938760112431,-50.96306553973855,69.80761501956673,70.36515654268038,82.63855859695883,38.83238994664428,12.79267073931475,21.120619124578173,20.755341852842907,57.439755172715415,-67.03141592636675,71.80524417086843,95.59120139556266,91.07060062851362,34.822474974596986,20.96446854399971,Unattained target,RandomSampler,PRUNED
24,24,7.493116247724551,2026-04-10 11:22:56.630312,2026-04-10 11:23:00.831806,0 days 00:00:04.201494,26.411932572020934,20.09872315094951,91.21335683358815,-78.07933594988553,49.18646371287083,26.818819490085257,52.11292283468713,38.15238528025288,25.961093318309842,24.313153010120665,33.59349533645931,55.88709821539576,-21.342056240517778,31.99876657118293,72.19143593342791,45.58705813292878,32.168133729778404,29.5833574837374,Unattained target,RandomSampler,PRUNED
25,25,7.176945525272458,2026-04-10 11:23:00.990028,2026-04-10 11:23:05.131793,0 days 00:00:04.141765,32.072840125548574,91.24875968432973,29.865218189454747,-30.33064097345943,60.59220757311388,77.01924231345939,89.2492927318744,42.2676744319341,25.668632271013283,10.919801112056657,23.860074894246225,23.56820171220117,-66.2178855199229,50.95390183672798,75.51322241666963,25.17357052132861,39.72435382717329,19.861773641625327,Unattained target,RandomSampler,PRUNED
26,26,5.3891930600066615,2026-04-10 11:23:05.289265,2026-04-10 11:23:09.310498,0 days 00:00:04.021233,21.61177208951176,91.712514440637,42.79257026120855,-30.162387975169395,94.22630021859237,39.805106303018846,26.89565602470895,33.64560271380723,25.9831966859413,28.491516728633727,97.36022970885023,33.430552811051385,-71.72934559754142,21.911947517436367,75.71873146143581,97.63499225057177,47.569655757266204,12.614677183720467,Unattained target,RandomSampler,PRUNED
