,number,value,datetime_start,datetime_complete,duration,params_lLegPt.lL0,params_lLegPt.lL1,params_lLegPt.lL2,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.lL0,params_sLegPt.lL1,params_sLegPt.lL2,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,system_attrs_fixed_params,state
378,378,6.873140815896797,2026-04-14 16:37:29.676091,2026-04-14 16:37:33.096276,0 days 00:00:03.420185,43.488981514052995,66.43079903996238,34.25217225930162,-39.73381312564959,92.58677763933763,66.23050063919024,27.813459329421487,33.90586983074894,14.473778608657764,92.8212276076692,19.630997836817762,82.95191852039493,-41.40787426472465,44.29063171180963,78.68619653956169,78.97294063006461,39.46503445555706,12.296807950336532,Unattained target,GPSampler,"{'sLegPt.rL0': 44.29063171180963, 'sLegPt.lL0': 92.8212276076692, 'sLegPt.rL1': 78.68619653956169, 'sLegPt.lL1': 19.630997836817762, 'sLegPt.x1': 39.46503445555706, 'sLegPt.y1': 12.296807950336532, 'sLegPt.rA1': -41.40787426472465, 'sLegPt.rL2': 78.97294063006461, 'sLegPt.lL2': 82.95191852039493, 'lLegPt.rL0': 92.58677763933763, 'lLegPt.lL0': 43.488981514052995, 'lLegPt.rL1': 66.23050063919024, 'lLegPt.lL1': 66.43079903996238, 'lLegPt.x1': 33.90586983074894, 'lLegPt.y1': 14.473778608657764, 'lLegPt.rA1': -39.73381312564959, 'lLegPt.rL2': 27.813459329421487, 'lLegPt.lL2': 34.25217225930162}",PRUNED
379,379,5.001216984491329,2026-04-14 16:37:33.247275,2026-04-14 16:37:37.348906,0 days 00:00:04.101631,37.649598012938156,75.25159090451827,20.700371540898082,-68.21972093682584,56.991571321939574,15.901003461997599,41.93537320178222,35.973960459507,27.40151880377568,17.398420143351974,16.068924856775666,89.89520058836027,-57.59856943681994,24.454616871877548,97.04583757188401,45.83144884772315,30.489516039160243,17.100488735596265,Unattained target,GPSampler,,PRUNED
380,380,5.001216978971456,2026-04-14 16:37:37.514558,2026-04-14 16:37:41.856542,0 days 00:00:04.341984,37.649598012938156,75.25159090451827,20.700371540898082,-68.21972093682584,56.991571321939574,15.901003461997599,41.93537320178222,35.973960459507,27.40151880377568,17.398420143351974,16.068924856775666,89.89520058836027,-57.59856943681994,24.454616871877548,97.04583757188401,45.83144884772315,30.489516039160243,17.100488735596265,Unattained target,GPSampler,"{'sLegPt.rL0': 24.454616871877548, 'sLegPt.lL0': 17.398420143351974, 'sLegPt.rL1': 97.04583757188401, 'sLegPt.lL1': 16.068924856775666, 'sLegPt.x1': 30.489516039160243, 'sLegPt.y1': 17.100488735596265, 'sLegPt.rA1': -57.59856943681994, 'sLegPt.rL2': 45.83144884772315, 'sLegPt.lL2': 89.89520058836027, 'lLegPt.rL0': 56.991571321939574, 'lLegPt.lL0': 37.649598012938156, 'lLegPt.rL1': 15.901003461997599, 'lLegPt.lL1': 75.25159090451827, 'lLegPt.x1': 35.973960459507, 'lLegPt.y1': 27.40151880377568, 'lLegPt.rA1': -68.21972093682584, 'lLegPt.rL2': 41.93537320178222, 'lLegPt.lL2': 20.700371540898082}",PRUNED
381,381,5.001217002188056,2026-04-14 16:37:42.018924,2026-04-14 16:37:45.886331,0 days 00:00:03.867407,37.649598012938156,75.25159090451827,20.700371540898082,-68.21972093682584,56.991571321939574,15.901003461997599,41.93537320178222,35.973960459507,27.40151880377568,17.398420143351974,16.068924856775666,89.89520058836027,-57.59856943681994,24.454616871877548,97.04583757188401,45.83144884772315,30.489516039160243,17.100488735596265,Unattained target,GPSampler,"{'sLegPt.rL0': 24.454616871877548, 'sLegPt.lL0': 17.398420143351974, 'sLegPt.rL1': 97.04583757188401, 'sLegPt.lL1': 16.068924856775666, 'sLegPt.x1': 30.489516039160243, 'sLegPt.y1': 17.100488735596265, 'sLegPt.rA1': -57.59856943681994, 'sLegPt.rL2': 45.83144884772315, 'sLegPt.lL2': 89.89520058836027, 'lLegPt.rL0': 56.991571321939574, 'lLegPt.lL0': 37.649598012938156, 'lLegPt.rL1': 15.901003461997599, 'lLegPt.lL1': 75.25159090451827, 'lLegPt.x1': 35.973960459507, 'lLegPt.y1': 27.40151880377568, 'lLegPt.rA1': -68.21972093682584, 'lLegPt.rL2': 41.93537320178222, 'lLegPt.lL2': 20.700371540898082}",PRUNED
382,382,5.377894490333155,2026-04-14 16:37:46.021741,2026-04-14 16:37:49.632670,0 days 00:00:03.610929,35.000975619913476,13.255389119935785,33.54292442963738,-38.599035078588166,76.01441348606498,60.598359272834294,50.0073069470192,34.66896224282363,28.200009753847922,19.36511972131889,69.42110176691608,60.41633377908663,-23.411704274700874,21.53813788966805,59.24984426790811,79.44137728831282,44.61580934565964,18.903358341010367,Unattained target,GPSampler,,PRUNED
383,383,5.377895204580071,2026-04-14 16:37:49.779952,2026-04-14 16:37:53.597106,0 days 00:00:03.817154,35.000975619913476,13.255389119935785,33.54292442963738,-38.599035078588166,76.01441348606498,60.598359272834294,50.0073069470192,34.66896224282363,28.200009753847922,19.36511972131889,69.42110176691608,60.41633377908663,-23.411704274700874,21.53813788966805,59.24984426790811,79.44137728831282,44.61580934565964,18.903358341010367,Unattained target,GPSampler,"{'sLegPt.rL0': 21.53813788966805, 'sLegPt.lL0': 19.36511972131889, 'sLegPt.rL1': 59.24984426790811, 'sLegPt.lL1': 69.42110176691608, 'sLegPt.x1': 44.61580934565964, 'sLegPt.y1': 18.903358341010367, 'sLegPt.rA1': -23.411704274700874, 'sLegPt.rL2': 79.44137728831282, 'sLegPt.lL2': 60.41633377908663, 'lLegPt.rL0': 76.01441348606498, 'lLegPt.lL0': 35.000975619913476, 'lLegPt.rL1': 60.598359272834294, 'lLegPt.lL1': 13.255389119935785, 'lLegPt.x1': 34.66896224282363, 'lLegPt.y1': 28.200009753847922, 'lLegPt.rA1': -38.599035078588166, 'lLegPt.rL2': 50.0073069470192, 'lLegPt.lL2': 33.54292442963738}",PRUNED
384,384,5.377892575331899,2026-04-14 16:37:53.767992,2026-04-14 16:37:57.340181,0 days 00:00:03.572189,35.000975619913476,13.255389119935785,33.54292442963738,-38.599035078588166,76.01441348606498,60.598359272834294,50.0073069470192,34.66896224282363,28.200009753847922,19.36511972131889,69.42110176691608,60.41633377908663,-23.411704274700874,21.53813788966805,59.24984426790811,79.44137728831282,44.61580934565964,18.903358341010367,Unattained target,GPSampler,"{'sLegPt.rL0': 21.53813788966805, 'sLegPt.lL0': 19.36511972131889, 'sLegPt.rL1': 59.24984426790811, 'sLegPt.lL1': 69.42110176691608, 'sLegPt.x1': 44.61580934565964, 'sLegPt.y1': 18.903358341010367, 'sLegPt.rA1': -23.411704274700874, 'sLegPt.rL2': 79.44137728831282, 'sLegPt.lL2': 60.41633377908663, 'lLegPt.rL0': 76.01441348606498, 'lLegPt.lL0': 35.000975619913476, 'lLegPt.rL1': 60.598359272834294, 'lLegPt.lL1': 13.255389119935785, 'lLegPt.x1': 34.66896224282363, 'lLegPt.y1': 28.200009753847922, 'lLegPt.rA1': -38.599035078588166, 'lLegPt.rL2': 50.0073069470192, 'lLegPt.lL2': 33.54292442963738}",PRUNED
385,385,8.096281695070992,2026-04-14 16:37:57.491327,2026-04-14 16:38:00.842972,0 days 00:00:03.351645,28.850976535360214,33.836311011012484,87.02781336178565,-30.501397098252667,74.59424665892843,30.48525124196824,31.995758281319823,30.889694991918315,22.098910979500282,43.75238797392361,19.919043865940345,40.33881619425326,-50.14663358145071,35.44103397989356,63.32435821654089,36.22474907671344,35.685212823409486,16.07728252059108,Unattained target,GPSampler,,PRUNED
386,386,8.096282245622426,2026-04-14 16:38:01.003284,2026-04-14 16:38:04.750506,0 days 00:00:03.747222,28.850976535360214,33.836311011012484,87.02781336178565,-30.501397098252667,74.59424665892843,30.48525124196824,31.995758281319823,30.889694991918315,22.098910979500282,43.75238797392361,19.919043865940345,40.33881619425326,-50.14663358145071,35.44103397989356,63.32435821654089,36.22474907671344,35.685212823409486,16.07728252059108,Unattained target,GPSampler,"{'sLegPt.rL0': 35.44103397989356, 'sLegPt.lL0': 43.75238797392361, 'sLegPt.rL1': 63.32435821654089, 'sLegPt.lL1': 19.919043865940345, 'sLegPt.x1': 35.685212823409486, 'sLegPt.y1': 16.07728252059108, 'sLegPt.rA1': -50.14663358145071, 'sLegPt.rL2': 36.22474907671344, 'sLegPt.lL2': 40.33881619425326, 'lLegPt.rL0': 74.59424665892843, 'lLegPt.lL0': 28.850976535360214, 'lLegPt.rL1': 30.48525124196824, 'lLegPt.lL1': 33.836311011012484, 'lLegPt.x1': 30.889694991918315, 'lLegPt.y1': 22.098910979500282, 'lLegPt.rA1': -30.501397098252667, 'lLegPt.rL2': 31.995758281319823, 'lLegPt.lL2': 87.02781336178565}",PRUNED
387,387,8.096282362453564,2026-04-14 16:38:04.907155,2026-04-14 16:38:08.688151,0 days 00:00:03.780996,28.850976535360214,33.836311011012484,87.02781336178565,-30.501397098252667,74.59424665892843,30.48525124196824,31.995758281319823,30.889694991918315,22.098910979500282,43.75238797392361,19.919043865940345,40.33881619425326,-50.14663358145071,35.44103397989356,63.32435821654089,36.22474907671344,35.685212823409486,16.07728252059108,Unattained target,GPSampler,"{'sLegPt.rL0': 35.44103397989356, 'sLegPt.lL0': 43.75238797392361, 'sLegPt.rL1': 63.32435821654089, 'sLegPt.lL1': 19.919043865940345, 'sLegPt.x1': 35.685212823409486, 'sLegPt.y1': 16.07728252059108, 'sLegPt.rA1': -50.14663358145071, 'sLegPt.rL2': 36.22474907671344, 'sLegPt.lL2': 40.33881619425326, 'lLegPt.rL0': 74.59424665892843, 'lLegPt.lL0': 28.850976535360214, 'lLegPt.rL1': 30.48525124196824, 'lLegPt.lL1': 33.836311011012484, 'lLegPt.x1': 30.889694991918315, 'lLegPt.y1': 22.098910979500282, 'lLegPt.rA1': -30.501397098252667, 'lLegPt.rL2': 31.995758281319823, 'lLegPt.lL2': 87.02781336178565}",PRUNED
388,388,17.884357813376994,2026-04-14 16:38:08.847953,2026-04-14 16:38:12.304827,0 days 00:00:03.456874,19.512012538338553,80.17097400406051,63.834052693899686,-55.50585623303768,97.84402865021134,29.376334790833454,56.43595938769269,43.82514267973157,16.31093203348616,15.411889760246098,78.53075390623724,59.25876772184623,-49.41160723225923,85.41238955755796,26.779843830331192,18.329986637172,48.125675177430566,18.935445101990503,Unattained target,GPSampler,,PRUNED
389,389,17.88435779248426,2026-04-14 16:38:12.456753,2026-04-14 16:38:16.094609,0 days 00:00:03.637856,19.512012538338553,80.17097400406051,63.834052693899686,-55.50585623303768,97.84402865021134,29.376334790833454,56.43595938769269,43.82514267973157,16.31093203348616,15.411889760246098,78.53075390623724,59.25876772184623,-49.41160723225923,85.41238955755796,26.779843830331192,18.329986637172,48.125675177430566,18.935445101990503,Unattained target,GPSampler,"{'sLegPt.rL0': 85.41238955755796, 'sLegPt.lL0': 15.411889760246098, 'sLegPt.rL1': 26.779843830331192, 'sLegPt.lL1': 78.53075390623724, 'sLegPt.x1': 48.125675177430566, 'sLegPt.y1': 18.935445101990503, 'sLegPt.rA1': -49.41160723225923, 'sLegPt.rL2': 18.329986637172, 'sLegPt.lL2': 59.25876772184623, 'lLegPt.rL0': 97.84402865021134, 'lLegPt.lL0': 19.512012538338553, 'lLegPt.rL1': 29.376334790833454, 'lLegPt.lL1': 80.17097400406051, 'lLegPt.x1': 43.82514267973157, 'lLegPt.y1': 16.31093203348616, 'lLegPt.rA1': -55.50585623303768, 'lLegPt.rL2': 56.43595938769269, 'lLegPt.lL2': 63.834052693899686}",PRUNED
390,390,17.884357769721255,2026-04-14 16:38:16.255684,2026-04-14 16:38:19.743334,0 days 00:00:03.487650,19.512012538338553,80.17097400406051,63.834052693899686,-55.50585623303768,97.84402865021134,29.376334790833454,56.43595938769269,43.82514267973157,16.31093203348616,15.411889760246098,78.53075390623724,59.25876772184623,-49.41160723225923,85.41238955755796,26.779843830331192,18.329986637172,48.125675177430566,18.935445101990503,Unattained target,GPSampler,"{'sLegPt.rL0': 85.41238955755796, 'sLegPt.lL0': 15.411889760246098, 'sLegPt.rL1': 26.779843830331192, 'sLegPt.lL1': 78.53075390623724, 'sLegPt.x1': 48.125675177430566, 'sLegPt.y1': 18.935445101990503, 'sLegPt.rA1': -49.41160723225923, 'sLegPt.rL2': 18.329986637172, 'sLegPt.lL2': 59.25876772184623, 'lLegPt.rL0': 97.84402865021134, 'lLegPt.lL0': 19.512012538338553, 'lLegPt.rL1': 29.376334790833454, 'lLegPt.lL1': 80.17097400406051, 'lLegPt.x1': 43.82514267973157, 'lLegPt.y1': 16.31093203348616, 'lLegPt.rA1': -55.50585623303768, 'lLegPt.rL2': 56.43595938769269, 'lLegPt.lL2': 63.834052693899686}",PRUNED
391,391,9.9477745911948,2026-04-14 16:38:19.900236,2026-04-14 16:38:23.290069,0 days 00:00:03.389833,64.0411593844166,79.67177601396337,99.29460813082561,-25.651158779438525,57.26558517087313,83.47103535786299,41.82897201317844,43.836397990424686,19.762243472387674,55.31494268966666,92.30120759871396,83.21255124803604,-59.84323532881186,86.354562560857,82.51832410196953,90.71980950443776,34.996631529483686,12.599087506776698,Unattained target,GPSampler,,PRUNED
392,392,9.947774709393883,2026-04-14 16:38:23.450733,2026-04-14 16:38:26.990270,0 days 00:00:03.539537,64.0411593844166,79.67177601396337,99.29460813082561,-25.651158779438525,57.26558517087313,83.47103535786299,41.82897201317844,43.836397990424686,19.762243472387674,55.31494268966666,92.30120759871396,83.21255124803604,-59.84323532881186,86.354562560857,82.51832410196953,90.71980950443776,34.996631529483686,12.599087506776698,Unattained target,GPSampler,"{'sLegPt.rL0': 86.354562560857, 'sLegPt.lL0': 55.31494268966666, 'sLegPt.rL1': 82.51832410196953, 'sLegPt.lL1': 92.30120759871396, 'sLegPt.x1': 34.996631529483686, 'sLegPt.y1': 12.599087506776698, 'sLegPt.rA1': -59.84323532881186, 'sLegPt.rL2': 90.71980950443776, 'sLegPt.lL2': 83.21255124803604, 'lLegPt.rL0': 57.26558517087313, 'lLegPt.lL0': 64.0411593844166, 'lLegPt.rL1': 83.47103535786299, 'lLegPt.lL1': 79.67177601396337, 'lLegPt.x1': 43.836397990424686, 'lLegPt.y1': 19.762243472387674, 'lLegPt.rA1': -25.651158779438525, 'lLegPt.rL2': 41.82897201317844, 'lLegPt.lL2': 99.29460813082561}",PRUNED
393,393,9.947774578732734,2026-04-14 16:38:27.154307,2026-04-14 16:38:30.772018,0 days 00:00:03.617711,64.0411593844166,79.67177601396337,99.29460813082561,-25.651158779438525,57.26558517087313,83.47103535786299,41.82897201317844,43.836397990424686,19.762243472387674,55.31494268966666,92.30120759871396,83.21255124803604,-59.84323532881186,86.354562560857,82.51832410196953,90.71980950443776,34.996631529483686,12.599087506776698,Unattained target,GPSampler,"{'sLegPt.rL0': 86.354562560857, 'sLegPt.lL0': 55.31494268966666, 'sLegPt.rL1': 82.51832410196953, 'sLegPt.lL1': 92.30120759871396, 'sLegPt.x1': 34.996631529483686, 'sLegPt.y1': 12.599087506776698, 'sLegPt.rA1': -59.84323532881186, 'sLegPt.rL2': 90.71980950443776, 'sLegPt.lL2': 83.21255124803604, 'lLegPt.rL0': 57.26558517087313, 'lLegPt.lL0': 64.0411593844166, 'lLegPt.rL1': 83.47103535786299, 'lLegPt.lL1': 79.67177601396337, 'lLegPt.x1': 43.836397990424686, 'lLegPt.y1': 19.762243472387674, 'lLegPt.rA1': -25.651158779438525, 'lLegPt.rL2': 41.82897201317844, 'lLegPt.lL2': 99.29460813082561}",PRUNED
394,394,5.108420009404256,2026-04-14 16:38:30.929927,2026-04-14 16:38:36.388681,0 days 00:00:05.458754,29.15796849242392,13.772552619749762,23.210693944322056,-69.07396228953144,45.57304844949824,37.43782972909699,79.83215661566014,45.09500864391396,14.171388096315734,33.88462442041582,33.8415764274525,15.148276201639812,-46.96306349959864,27.354321398945988,81.13672170074591,99.56095723287547,46.2701389200151,27.797031556252673,Unattained target,GPSampler,,PRUNED
395,395,5.108426638949332,2026-04-14 16:38:36.559695,2026-04-14 16:38:42.053897,0 days 00:00:05.494202,29.15796849242392,13.772552619749762,23.210693944322056,-69.07396228953144,45.57304844949824,37.43782972909699,79.83215661566014,45.09500864391396,14.171388096315734,33.88462442041582,33.8415764274525,15.148276201639812,-46.96306349959864,27.354321398945988,81.13672170074591,99.56095723287547,46.2701389200151,27.797031556252673,Unattained target,GPSampler,"{'sLegPt.rL0': 27.354321398945988, 'sLegPt.lL0': 33.88462442041582, 'sLegPt.rL1': 81.13672170074591, 'sLegPt.lL1': 33.8415764274525, 'sLegPt.x1': 46.2701389200151, 'sLegPt.y1': 27.797031556252673, 'sLegPt.rA1': -46.96306349959864, 'sLegPt.rL2': 99.56095723287547, 'sLegPt.lL2': 15.148276201639812, 'lLegPt.rL0': 45.57304844949824, 'lLegPt.lL0': 29.15796849242392, 'lLegPt.rL1': 37.43782972909699, 'lLegPt.lL1': 13.772552619749762, 'lLegPt.x1': 45.09500864391396, 'lLegPt.y1': 14.171388096315734, 'lLegPt.rA1': -69.07396228953144, 'lLegPt.rL2': 79.83215661566014, 'lLegPt.lL2': 23.210693944322056}",PRUNED
396,396,5.108673037493148,2026-04-14 16:38:42.205727,2026-04-14 16:38:47.952632,0 days 00:00:05.746905,29.15796849242392,13.772552619749762,23.210693944322056,-69.07396228953144,45.57304844949824,37.43782972909699,79.83215661566014,45.09500864391396,14.171388096315734,33.88462442041582,33.8415764274525,15.148276201639812,-46.96306349959864,27.354321398945988,81.13672170074591,99.56095723287547,46.2701389200151,27.797031556252673,Unattained target,GPSampler,"{'sLegPt.rL0': 27.354321398945988, 'sLegPt.lL0': 33.88462442041582, 'sLegPt.rL1': 81.13672170074591, 'sLegPt.lL1': 33.8415764274525, 'sLegPt.x1': 46.2701389200151, 'sLegPt.y1': 27.797031556252673, 'sLegPt.rA1': -46.96306349959864, 'sLegPt.rL2': 99.56095723287547, 'sLegPt.lL2': 15.148276201639812, 'lLegPt.rL0': 45.57304844949824, 'lLegPt.lL0': 29.15796849242392, 'lLegPt.rL1': 37.43782972909699, 'lLegPt.lL1': 13.772552619749762, 'lLegPt.x1': 45.09500864391396, 'lLegPt.y1': 14.171388096315734, 'lLegPt.rA1': -69.07396228953144, 'lLegPt.rL2': 79.83215661566014, 'lLegPt.lL2': 23.210693944322056}",PRUNED
397,397,6.66878367157701,2026-04-14 16:38:48.112659,2026-04-14 16:38:51.782105,0 days 00:00:03.669446,46.57129264871246,47.38936248748348,83.75141369221704,-25.218854759831636,46.49122106424177,68.61401934980746,12.397525156147733,30.730573015404843,13.953988742800394,96.14868172638477,59.52070010584656,53.30492430846723,-55.70659999676976,69.56339196965848,97.15784633808688,20.820219623698538,44.52052238277404,19.954636340370307,Unattained target,GPSampler,,PRUNED
398,398,6.668783770841724,2026-04-14 16:38:51.985464,2026-04-14 16:38:55.485243,0 days 00:00:03.499779,46.57129264871246,47.38936248748348,83.75141369221704,-25.218854759831636,46.49122106424177,68.61401934980746,12.397525156147733,30.730573015404843,13.953988742800394,96.14868172638477,59.52070010584656,53.30492430846723,-55.70659999676976,69.56339196965848,97.15784633808688,20.820219623698538,44.52052238277404,19.954636340370307,Unattained target,GPSampler,"{'sLegPt.rL0': 69.56339196965848, 'sLegPt.lL0': 96.14868172638477, 'sLegPt.rL1': 97.15784633808688, 'sLegPt.lL1': 59.52070010584656, 'sLegPt.x1': 44.52052238277404, 'sLegPt.y1': 19.954636340370307, 'sLegPt.rA1': -55.70659999676976, 'sLegPt.rL2': 20.820219623698538, 'sLegPt.lL2': 53.30492430846723, 'lLegPt.rL0': 46.49122106424177, 'lLegPt.lL0': 46.57129264871246, 'lLegPt.rL1': 68.61401934980746, 'lLegPt.lL1': 47.38936248748348, 'lLegPt.x1': 30.730573015404843, 'lLegPt.y1': 13.953988742800394, 'lLegPt.rA1': -25.218854759831636, 'lLegPt.rL2': 12.397525156147733, 'lLegPt.lL2': 83.75141369221704}",PRUNED
399,399,6.668783858583538,2026-04-14 16:38:55.657634,2026-04-14 16:38:59.403274,0 days 00:00:03.745640,46.57129264871246,47.38936248748348,83.75141369221704,-25.218854759831636,46.49122106424177,68.61401934980746,12.397525156147733,30.730573015404843,13.953988742800394,96.14868172638477,59.52070010584656,53.30492430846723,-55.70659999676976,69.56339196965848,97.15784633808688,20.820219623698538,44.52052238277404,19.954636340370307,Unattained target,GPSampler,"{'sLegPt.rL0': 69.56339196965848, 'sLegPt.lL0': 96.14868172638477, 'sLegPt.rL1': 97.15784633808688, 'sLegPt.lL1': 59.52070010584656, 'sLegPt.x1': 44.52052238277404, 'sLegPt.y1': 19.954636340370307, 'sLegPt.rA1': -55.70659999676976, 'sLegPt.rL2': 20.820219623698538, 'sLegPt.lL2': 53.30492430846723, 'lLegPt.rL0': 46.49122106424177, 'lLegPt.lL0': 46.57129264871246, 'lLegPt.rL1': 68.61401934980746, 'lLegPt.lL1': 47.38936248748348, 'lLegPt.x1': 30.730573015404843, 'lLegPt.y1': 13.953988742800394, 'lLegPt.rA1': -25.218854759831636, 'lLegPt.rL2': 12.397525156147733, 'lLegPt.lL2': 83.75141369221704}",PRUNED
400,400,6.670892006304143,2026-04-14 16:38:59.548624,2026-04-14 16:39:03.481992,0 days 00:00:03.933368,38.45101624582537,57.617486456544135,12.004345432860994,-61.090531131913565,94.87933124478081,73.29483999203256,25.35489762395871,37.3741931181343,26.929287900625816,15.764853475481111,37.78755539465794,42.4479830073571,-73.67234550760959,49.41826466673394,81.75175076103314,91.01367660142583,42.829445930018665,27.589026977458378,Unattained target,GPSampler,,PRUNED
401,401,6.670891699660984,2026-04-14 16:39:03.637861,2026-04-14 16:39:07.372353,0 days 00:00:03.734492,38.45101624582537,57.617486456544135,12.004345432860994,-61.090531131913565,94.87933124478081,73.29483999203256,25.35489762395871,37.3741931181343,26.929287900625816,15.764853475481111,37.78755539465794,42.4479830073571,-73.67234550760959,49.41826466673394,81.75175076103314,91.01367660142583,42.829445930018665,27.589026977458378,Unattained target,GPSampler,"{'sLegPt.rL0': 49.41826466673394, 'sLegPt.lL0': 15.764853475481111, 'sLegPt.rL1': 81.75175076103314, 'sLegPt.lL1': 37.78755539465794, 'sLegPt.x1': 42.829445930018665, 'sLegPt.y1': 27.589026977458378, 'sLegPt.rA1': -73.67234550760959, 'sLegPt.rL2': 91.01367660142583, 'sLegPt.lL2': 42.4479830073571, 'lLegPt.rL0': 94.87933124478081, 'lLegPt.lL0': 38.45101624582537, 'lLegPt.rL1': 73.29483999203256, 'lLegPt.lL1': 57.617486456544135, 'lLegPt.x1': 37.3741931181343, 'lLegPt.y1': 26.929287900625816, 'lLegPt.rA1': -61.090531131913565, 'lLegPt.rL2': 25.35489762395871, 'lLegPt.lL2': 12.004345432860994}",PRUNED
402,402,6.670891711274727,2026-04-14 16:39:07.521546,2026-04-14 16:39:11.255872,0 days 00:00:03.734326,38.45101624582537,57.617486456544135,12.004345432860994,-61.090531131913565,94.87933124478081,73.29483999203256,25.35489762395871,37.3741931181343,26.929287900625816,15.764853475481111,37.78755539465794,42.4479830073571,-73.67234550760959,49.41826466673394,81.75175076103314,91.01367660142583,42.829445930018665,27.589026977458378,Unattained target,GPSampler,"{'sLegPt.rL0': 49.41826466673394, 'sLegPt.lL0': 15.764853475481111, 'sLegPt.rL1': 81.75175076103314, 'sLegPt.lL1': 37.78755539465794, 'sLegPt.x1': 42.829445930018665, 'sLegPt.y1': 27.589026977458378, 'sLegPt.rA1': -73.67234550760959, 'sLegPt.rL2': 91.01367660142583, 'sLegPt.lL2': 42.4479830073571, 'lLegPt.rL0': 94.87933124478081, 'lLegPt.lL0': 38.45101624582537, 'lLegPt.rL1': 73.29483999203256, 'lLegPt.lL1': 57.617486456544135, 'lLegPt.x1': 37.3741931181343, 'lLegPt.y1': 26.929287900625816, 'lLegPt.rA1': -61.090531131913565, 'lLegPt.rL2': 25.35489762395871, 'lLegPt.lL2': 12.004345432860994}",PRUNED
403,403,5.61578115218866,2026-04-14 16:39:11.401269,2026-04-14 16:39:16.743572,0 days 00:00:05.342303,25.916265958588973,20.342127808444005,34.23022679982358,-40.082003279542434,14.47487503875174,11.253440440365974,81.37167006030863,43.46295624531599,20.017285369996916,15.50248598679664,17.71801982377849,30.308687995425387,-51.654871980048945,65.11824169066091,30.800058288371613,52.96184062567385,39.092880410828606,11.440310538865845,Unattained target,GPSampler,,PRUNED
404,404,5.615841157133794,2026-04-14 16:39:16.988153,2026-04-14 16:39:22.464083,0 days 00:00:05.475930,25.916265958588973,20.342127808444005,34.23022679982358,-40.082003279542434,14.47487503875174,11.253440440365974,81.37167006030863,43.46295624531599,20.017285369996916,15.50248598679664,17.71801982377849,30.308687995425387,-51.654871980048945,65.11824169066091,30.800058288371613,52.96184062567385,39.092880410828606,11.440310538865845,Unattained target,GPSampler,"{'sLegPt.rL0': 65.11824169066091, 'sLegPt.lL0': 15.50248598679664, 'sLegPt.rL1': 30.800058288371613, 'sLegPt.lL1': 17.71801982377849, 'sLegPt.x1': 39.092880410828606, 'sLegPt.y1': 11.440310538865845, 'sLegPt.rA1': -51.654871980048945, 'sLegPt.rL2': 52.96184062567385, 'sLegPt.lL2': 30.308687995425387, 'lLegPt.rL0': 14.47487503875174, 'lLegPt.lL0': 25.916265958588973, 'lLegPt.rL1': 11.253440440365974, 'lLegPt.lL1': 20.342127808444005, 'lLegPt.x1': 43.46295624531599, 'lLegPt.y1': 20.017285369996916, 'lLegPt.rA1': -40.082003279542434, 'lLegPt.rL2': 81.37167006030863, 'lLegPt.lL2': 34.23022679982358}",PRUNED
405,405,5.615819317225167,2026-04-14 16:39:22.619591,2026-04-14 16:39:27.829000,0 days 00:00:05.209409,25.916265958588973,20.342127808444005,34.23022679982358,-40.082003279542434,14.47487503875174,11.253440440365974,81.37167006030863,43.46295624531599,20.017285369996916,15.50248598679664,17.71801982377849,30.308687995425387,-51.654871980048945,65.11824169066091,30.800058288371613,52.96184062567385,39.092880410828606,11.440310538865845,Unattained target,GPSampler,"{'sLegPt.rL0': 65.11824169066091, 'sLegPt.lL0': 15.50248598679664, 'sLegPt.rL1': 30.800058288371613, 'sLegPt.lL1': 17.71801982377849, 'sLegPt.x1': 39.092880410828606, 'sLegPt.y1': 11.440310538865845, 'sLegPt.rA1': -51.654871980048945, 'sLegPt.rL2': 52.96184062567385, 'sLegPt.lL2': 30.308687995425387, 'lLegPt.rL0': 14.47487503875174, 'lLegPt.lL0': 25.916265958588973, 'lLegPt.rL1': 11.253440440365974, 'lLegPt.lL1': 20.342127808444005, 'lLegPt.x1': 43.46295624531599, 'lLegPt.y1': 20.017285369996916, 'lLegPt.rA1': -40.082003279542434, 'lLegPt.rL2': 81.37167006030863, 'lLegPt.lL2': 34.23022679982358}",PRUNED
406,406,24.863141281523035,2026-04-14 16:39:28.054344,2026-04-14 16:39:31.676299,0 days 00:00:03.621955,86.24394141541472,55.30700681120856,90.80414778087217,-51.88832652109568,48.882066199367834,12.252909550803238,20.63914401914093,35.10718645707867,17.005427339589694,34.02541434011812,76.44728717380198,71.3529018842971,-56.574346844918225,92.53250326312605,19.890087874360773,68.18625618884043,32.43710996939409,17.459132770358934,Unattained target,GPSampler,,PRUNED
