Study                  : no-name-b33cf3c0-5860-44cd-8f60-cf545cc2eb69
- Start                : 2026-05-12 22:08:41.725436
- End                  : 2026-05-13 04:48:47.042927
- Duration             : 6:40:05.317491
- Sampler              : CmaEsSampler
- Pruner               : HyperbandPruner
- Trials               : 2000
-- Completed trials    : 1411, 70.55 %
-- Pruned trials       : 589, 29.45 %
--- Unfeasible shapes  : 589, 100.00 %
--- Unattained targets : 0, 0.00 %
-- Failed trials       : 0, 0.00 %
-- Parameters          :
                         lowPt.rL1	: [10,100]
                         lowPt.rL2	: [10,100]
                         lowPt.x2	: [0,75]
                         lowPt.y2	: [0,75]
                         lowPt.rA2	: [-80,-20]
                         lowPt.rL3	: [10,100]
                         highPt.rL1	: [10,100]
                         highPt.rL2	: [10,100]
                         highPt.x2	: [0,75]
                         highPt.y2	: [0,75]
                         highPt.rA2	: [-80,-20]
                         highPt.rL3	: [10,100]
-- Results             : 
                         Trial number : 507, Value : 41.215579, Duration : 0:00:16.137846
                         Trial number : 978, Value : 41.218685, Duration : 0:00:17.374689
                         Trial number : 679, Value : 41.219159, Duration : 0:00:16.077901
                         Trial number : 343, Value : 41.220234, Duration : 0:00:13.671038
                         Trial number : 650, Value : 41.220949, Duration : 0:00:14.075354
                         Trial number : 136, Value : 41.224608, Duration : 0:00:17.031525
                         Trial number : 919, Value : 41.226444, Duration : 0:00:17.404348
                         Trial number : 584, Value : 41.227976, Duration : 0:00:16.619590
                         Trial number : 418, Value : 41.228616, Duration : 0:00:18.711901
                         Trial number : 771, Value : 41.230145, Duration : 0:00:14.807015
                         Trial number : 915, Value : 41.230258, Duration : 0:00:13.996508
                         Trial number : 831, Value : 41.230311, Duration : 0:00:15.368878
                         Trial number : 721, Value : 41.231411, Duration : 0:00:16.360632
                         Trial number : 813, Value : 41.235831, Duration : 0:00:15.973614
                         Trial number : 538, Value : 41.236049, Duration : 0:00:16.207812
                         Trial number : 467, Value : 41.236439, Duration : 0:00:15.230131
                         Trial number : 570, Value : 41.237525, Duration : 0:00:15.777567
                         Trial number : 660, Value : 41.238522, Duration : 0:00:15.476378
                         Trial number : 223, Value : 41.241539, Duration : 0:00:16.170174
                         Trial number : 937, Value : 41.242085, Duration : 0:00:15.462472
                         Trial number : 512, Value : 41.242633, Duration : 0:00:16.356902
                         Trial number : 743, Value : 41.243359, Duration : 0:00:15.666519
                         Trial number : 389, Value : 41.244225, Duration : 0:00:15.825479
                         Trial number : 698, Value : 41.246450, Duration : 0:00:15.047683
                         Trial number : 1278, Value : 41.246922, Duration : 0:00:16.866947
                         Trial number : 439, Value : 41.247196, Duration : 0:00:14.499378
                         Trial number : 705, Value : 41.249119, Duration : 0:00:15.445047
                         Trial number : 571, Value : 41.249148, Duration : 0:00:18.668771
                         Trial number : 1280, Value : 41.249535, Duration : 0:00:15.289543
                         Trial number : 732, Value : 41.249635, Duration : 0:00:15.183401
                         Trial number : 472, Value : 41.250760, Duration : 0:00:18.307002
                         Trial number : 545, Value : 41.252354, Duration : 0:00:17.311153
                         Trial number : 817, Value : 41.252837, Duration : 0:00:17.412240
                         Trial number : 218, Value : 41.255272, Duration : 0:00:16.493406
                         Trial number : 629, Value : 41.255327, Duration : 0:00:17.832655
                         Trial number : 376, Value : 41.257699, Duration : 0:00:18.083826
                         Trial number : 460, Value : 41.258064, Duration : 0:00:16.256444
                         Trial number : 618, Value : 41.258256, Duration : 0:00:14.556704
                         Trial number : 700, Value : 41.261556, Duration : 0:00:16.062056
                         Trial number : 410, Value : 41.262114, Duration : 0:00:18.205708
                         Trial number : 583, Value : 41.262797, Duration : 0:00:16.573004
                         Trial number : 1178, Value : 41.265574, Duration : 0:00:16.298903
                         Trial number : 580, Value : 41.266867, Duration : 0:00:15.629864
                         Trial number : 1327, Value : 41.267116, Duration : 0:00:13.451172
                         Trial number : 957, Value : 41.268030, Duration : 0:00:17.434576
                         Trial number : 993, Value : 41.269290, Duration : 0:00:15.830370
                         Trial number : 996, Value : 41.270862, Duration : 0:00:16.267950
                         Trial number : 593, Value : 41.272842, Duration : 0:00:16.220596
                         Trial number : 430, Value : 41.275204, Duration : 0:00:16.118191
                         Trial number : 228, Value : 41.275908, Duration : 0:00:19.511592
                         Trial number : 582, Value : 41.276139, Duration : 0:00:16.575569
                         Trial number : 774, Value : 41.281114, Duration : 0:00:15.700114
                         Trial number : 282, Value : 41.284187, Duration : 0:00:14.111641
                         Trial number : 953, Value : 41.284996, Duration : 0:00:16.362876
                         Trial number : 686, Value : 41.285139, Duration : 0:00:17.266728
                         Trial number : 726, Value : 41.285720, Duration : 0:00:15.621402
                         Trial number : 379, Value : 41.285871, Duration : 0:00:17.206702
                         Trial number : 276, Value : 41.286239, Duration : 0:00:18.097540
                         Trial number : 449, Value : 41.288658, Duration : 0:00:15.631267
                         Trial number : 504, Value : 41.292418, Duration : 0:00:14.339157
                         Trial number : 826, Value : 41.293867, Duration : 0:00:16.876542
                         Trial number : 834, Value : 41.293968, Duration : 0:00:15.825240
                         Trial number : 458, Value : 41.295418, Duration : 0:00:16.455586
                         Trial number : 358, Value : 41.295426, Duration : 0:00:17.935255
                         Trial number : 716, Value : 41.297705, Duration : 0:00:15.347398
                         Trial number : 293, Value : 41.298472, Duration : 0:00:15.648306
                         Trial number : 456, Value : 41.298515, Duration : 0:00:16.036957
                         Trial number : 633, Value : 41.299983, Duration : 0:00:16.378934
                         Trial number : 800, Value : 41.304411, Duration : 0:00:15.194322
                         Trial number : 801, Value : 41.305384, Duration : 0:00:13.979019
                         Trial number : 766, Value : 41.308566, Duration : 0:00:13.610917
                         Trial number : 740, Value : 41.310081, Duration : 0:00:17.011225
                         Trial number : 125, Value : 41.310114, Duration : 0:00:16.928204
                         Trial number : 1006, Value : 41.310372, Duration : 0:00:14.823678
                         Trial number : 400, Value : 41.310492, Duration : 0:00:15.444029
                         Trial number : 493, Value : 41.311063, Duration : 0:00:17.896319
                         Trial number : 624, Value : 41.315177, Duration : 0:00:16.217061
                         Trial number : 360, Value : 41.315405, Duration : 0:00:14.912039
                         Trial number : 794, Value : 41.317864, Duration : 0:00:15.488399
                         Trial number : 699, Value : 41.320286, Duration : 0:00:15.220517
                         Trial number : 638, Value : 41.321132, Duration : 0:00:18.752568
                         Trial number : 533, Value : 41.321991, Duration : 0:00:17.594704
                         Trial number : 621, Value : 41.322273, Duration : 0:00:16.731837
                         Trial number : 775, Value : 41.323792, Duration : 0:00:15.728254
                         Trial number : 189, Value : 41.324885, Duration : 0:00:17.842240
                         Trial number : 712, Value : 41.327766, Duration : 0:00:15.404460
                         Trial number : 645, Value : 41.327941, Duration : 0:00:14.306110
                         Trial number : 573, Value : 41.329301, Duration : 0:00:15.827559
                         Trial number : 562, Value : 41.330684, Duration : 0:00:14.296365
                         Trial number : 760, Value : 41.332657, Duration : 0:00:14.309637
                         Trial number : 668, Value : 41.333115, Duration : 0:00:14.213841
                         Trial number : 547, Value : 41.335051, Duration : 0:00:17.498952
                         Trial number : 709, Value : 41.335263, Duration : 0:00:15.002020
                         Trial number : 625, Value : 41.335584, Duration : 0:00:16.522314
                         Trial number : 759, Value : 41.335671, Duration : 0:00:17.568716
                         Trial number : 506, Value : 41.338028, Duration : 0:00:16.197620
                         Trial number : 661, Value : 41.338046, Duration : 0:00:16.018240
                         Trial number : 610, Value : 41.339294, Duration : 0:00:16.671392
                         Trial number : 280, Value : 41.339949, Duration : 0:00:15.564105
                         Trial number : 502, Value : 41.343274, Duration : 0:00:16.362264
                         Trial number : 421, Value : 41.345318, Duration : 0:00:16.719781
                         Trial number : 648, Value : 41.346365, Duration : 0:00:15.136910
                         Trial number : 747, Value : 41.347219, Duration : 0:00:14.920114
                         Trial number : 279, Value : 41.347327, Duration : 0:00:17.271252
                         Trial number : 543, Value : 41.347981, Duration : 0:00:16.386620
                         Trial number : 664, Value : 41.349271, Duration : 0:00:13.878930
                         Trial number : 220, Value : 41.350034, Duration : 0:00:14.159941
                         Trial number : 357, Value : 41.350963, Duration : 0:00:14.490428
                         Trial number : 835, Value : 41.351341, Duration : 0:00:16.733762
                         Trial number : 372, Value : 41.351347, Duration : 0:00:18.135245
                         Trial number : 818, Value : 41.352088, Duration : 0:00:16.819705
                         Trial number : 363, Value : 41.352931, Duration : 0:00:16.355802
                         Trial number : 676, Value : 41.353398, Duration : 0:00:14.060226
                         Trial number : 696, Value : 41.355214, Duration : 0:00:13.358519
                         Trial number : 959, Value : 41.356642, Duration : 0:00:14.333113
                         Trial number : 288, Value : 41.359495, Duration : 0:00:13.884894
                         Trial number : 776, Value : 41.359654, Duration : 0:00:15.006755
                         Trial number : 675, Value : 41.360798, Duration : 0:00:14.067002
                         Trial number : 527, Value : 41.361798, Duration : 0:00:15.525076
                         Trial number : 885, Value : 41.362300, Duration : 0:00:15.285834
                         Trial number : 733, Value : 41.362444, Duration : 0:00:13.446633
                         Trial number : 451, Value : 41.363984, Duration : 0:00:16.617037
                         Trial number : 577, Value : 41.364155, Duration : 0:00:16.197506
                         Trial number : 704, Value : 41.366402, Duration : 0:00:13.666319
                         Trial number : 315, Value : 41.366572, Duration : 0:00:16.618225
                         Trial number : 225, Value : 41.367424, Duration : 0:00:18.310112
                         Trial number : 494, Value : 41.368034, Duration : 0:00:16.856564
                         Trial number : 253, Value : 41.369009, Duration : 0:00:18.048161
                         Trial number : 651, Value : 41.370675, Duration : 0:00:16.163738
                         Trial number : 819, Value : 41.370927, Duration : 0:00:15.188793
                         Trial number : 313, Value : 41.371400, Duration : 0:00:18.163758
                         Trial number : 387, Value : 41.376188, Duration : 0:00:14.383641
                         Trial number : 816, Value : 41.376383, Duration : 0:00:16.295450
                         Trial number : 620, Value : 41.378775, Duration : 0:00:16.346782
                         Trial number : 525, Value : 41.378923, Duration : 0:00:14.488608
                         Trial number : 644, Value : 41.379113, Duration : 0:00:13.791035
                         Trial number : 286, Value : 41.380839, Duration : 0:00:17.071115
                         Trial number : 457, Value : 41.380980, Duration : 0:00:15.888211
                         Trial number : 693, Value : 41.382321, Duration : 0:00:15.708838
                         Trial number : 465, Value : 41.383151, Duration : 0:00:16.010011
                         Trial number : 516, Value : 41.384751, Duration : 0:00:14.332768
                         Trial number : 768, Value : 41.385061, Duration : 0:00:16.581526
                         Trial number : 617, Value : 41.389756, Duration : 0:00:18.562303
                         Trial number : 592, Value : 41.390486, Duration : 0:00:17.721644
                         Trial number : 815, Value : 41.391250, Duration : 0:00:16.726235
                         Trial number : 682, Value : 41.393494, Duration : 0:00:15.576955
                         Trial number : 459, Value : 41.396693, Duration : 0:00:16.651629
                         Trial number : 692, Value : 41.398362, Duration : 0:00:17.247636
                         Trial number : 802, Value : 41.399799, Duration : 0:00:17.073209
                         Trial number : 496, Value : 41.400014, Duration : 0:00:17.083933
                         Trial number : 814, Value : 41.404344, Duration : 0:00:15.609007
                         Trial number : 103, Value : 41.409983, Duration : 0:00:17.663639
                         Trial number : 750, Value : 41.417008, Duration : 0:00:13.485397
                         Trial number : 206, Value : 41.419083, Duration : 0:00:16.456567
                         Trial number : 466, Value : 41.420429, Duration : 0:00:15.449177
                         Trial number : 589, Value : 41.427835, Duration : 0:00:16.261239
                         Trial number : 361, Value : 41.430926, Duration : 0:00:16.224860
                         Trial number : 277, Value : 41.435103, Duration : 0:00:15.585382
                         Trial number : 752, Value : 41.436267, Duration : 0:00:16.368425
                         Trial number : 323, Value : 41.436302, Duration : 0:00:17.009942
                         Trial number : 552, Value : 41.440326, Duration : 0:00:14.282478
                         Trial number : 631, Value : 41.442622, Duration : 0:00:17.262487
                         Trial number : 305, Value : 41.442660, Duration : 0:00:17.359126
                         Trial number : 322, Value : 41.444959, Duration : 0:00:15.907142
                         Trial number : 689, Value : 41.445570, Duration : 0:00:14.054677
                         Trial number : 734, Value : 41.446338, Duration : 0:00:15.563311
                         Trial number : 374, Value : 41.446696, Duration : 0:00:17.972815
                         Trial number : 569, Value : 41.451893, Duration : 0:00:17.771842
                         Trial number : 601, Value : 41.452255, Duration : 0:00:16.391552
                         Trial number : 210, Value : 41.454890, Duration : 0:00:17.858017
                         Trial number : 346, Value : 41.457839, Duration : 0:00:15.714398
                         Trial number : 401, Value : 41.459325, Duration : 0:00:13.711866
                         Trial number : 612, Value : 41.462263, Duration : 0:00:16.346079
                         Trial number : 391, Value : 41.469488, Duration : 0:00:17.884205
                         Trial number : 238, Value : 41.472673, Duration : 0:00:17.385063
                         Trial number : 364, Value : 41.474695, Duration : 0:00:15.872853
                         Trial number : 483, Value : 41.476042, Duration : 0:00:15.584282
                         Trial number : 519, Value : 41.476429, Duration : 0:00:16.187146
                         Trial number : 212, Value : 41.477651, Duration : 0:00:18.578449
                         Trial number : 203, Value : 41.479353, Duration : 0:00:14.260479
                         Trial number : 402, Value : 41.483512, Duration : 0:00:15.724431
                         Trial number : 627, Value : 41.483722, Duration : 0:00:16.819632
                         Trial number : 344, Value : 41.483806, Duration : 0:00:15.819931
                         Trial number : 396, Value : 41.487676, Duration : 0:00:16.971295
                         Trial number : 245, Value : 41.488546, Duration : 0:00:15.425223
                         Trial number : 235, Value : 41.488737, Duration : 0:00:18.044581
                         Trial number : 481, Value : 41.490927, Duration : 0:00:15.781764
                         Trial number : 632, Value : 41.490992, Duration : 0:00:14.062460
                         Trial number : 331, Value : 41.492528, Duration : 0:00:13.931322
                         Trial number : 470, Value : 41.495098, Duration : 0:00:15.678743
                         Trial number : 770, Value : 41.497320, Duration : 0:00:15.286958
                         Trial number : 585, Value : 41.498070, Duration : 0:00:13.996083
                         Trial number : 723, Value : 41.499733, Duration : 0:00:15.592617
                         Trial number : 404, Value : 41.500841, Duration : 0:00:14.910504
                         Trial number : 508, Value : 41.502965, Duration : 0:00:16.493477
                         Trial number : 281, Value : 41.505323, Duration : 0:00:18.907473
                         Trial number : 425, Value : 41.505323, Duration : 0:00:18.364404
                         Trial number : 385, Value : 41.506096, Duration : 0:00:15.608311
                         Trial number : 619, Value : 41.513236, Duration : 0:00:16.641496
                         Trial number : 308, Value : 41.513573, Duration : 0:00:18.747078
                         Trial number : 392, Value : 41.518121, Duration : 0:00:17.009725
                         Trial number : 355, Value : 41.521420, Duration : 0:00:18.003323
                         Trial number : 229, Value : 41.538358, Duration : 0:00:17.599018
                         Trial number : 737, Value : 41.538805, Duration : 0:00:17.322934
                         Trial number : 669, Value : 41.539914, Duration : 0:00:15.164556
                         Trial number : 327, Value : 41.541331, Duration : 0:00:17.474545
                         Trial number : 208, Value : 41.544018, Duration : 0:00:15.024482
                         Trial number : 751, Value : 41.544114, Duration : 0:00:15.115802
                         Trial number : 155, Value : 41.550412, Duration : 0:00:16.717134
                         Trial number : 622, Value : 41.552742, Duration : 0:00:18.343477
                         Trial number : 695, Value : 41.554189, Duration : 0:00:15.689485
                         Trial number : 226, Value : 41.555835, Duration : 0:00:16.603574
                         Trial number : 490, Value : 41.572462, Duration : 0:00:15.408368
                         Trial number : 173, Value : 41.574492, Duration : 0:00:18.074414
                         Trial number : 339, Value : 41.575748, Duration : 0:00:17.341538
                         Trial number : 554, Value : 41.596211, Duration : 0:00:16.003004
                         Trial number : 200, Value : 41.596426, Duration : 0:00:19.204749
                         Trial number : 191, Value : 41.597835, Duration : 0:00:17.649985
                         Trial number : 232, Value : 41.602653, Duration : 0:00:18.535709
                         Trial number : 289, Value : 41.604615, Duration : 0:00:17.253265
                         Trial number : 337, Value : 41.617857, Duration : 0:00:19.899790
                         Trial number : 690, Value : 41.619009, Duration : 0:00:15.364395
                         Trial number : 190, Value : 41.619472, Duration : 0:00:15.750326
                         Trial number : 326, Value : 41.621321, Duration : 0:00:19.570592
                         Trial number : 97, Value : 41.624000, Duration : 0:00:17.802010
                         Trial number : 104, Value : 41.625426, Duration : 0:00:13.988146
                         Trial number : 730, Value : 41.633052, Duration : 0:00:16.833879
                         Trial number : 271, Value : 41.633615, Duration : 0:00:17.644269
                         Trial number : 310, Value : 41.635430, Duration : 0:00:15.443995
                         Trial number : 678, Value : 41.637593, Duration : 0:00:13.832990
                         Trial number : 416, Value : 41.641410, Duration : 0:00:16.317720
                         Trial number : 426, Value : 41.643682, Duration : 0:00:17.141445
                         Trial number : 325, Value : 41.643716, Duration : 0:00:17.731814
                         Trial number : 219, Value : 41.647561, Duration : 0:00:17.949687
                         Trial number : 41, Value : 41.648225, Duration : 0:00:15.333087
                         Trial number : 397, Value : 41.652866, Duration : 0:00:15.708828
                         Trial number : 244, Value : 41.654464, Duration : 0:00:16.512191
                         Trial number : 312, Value : 41.660551, Duration : 0:00:16.588617
                         Trial number : 222, Value : 41.662922, Duration : 0:00:15.915312
                         Trial number : 70, Value : 41.669301, Duration : 0:00:17.344507
                         Trial number : 75, Value : 41.672022, Duration : 0:00:14.872497
                         Trial number : 130, Value : 41.674113, Duration : 0:00:16.399206
                         Trial number : 285, Value : 41.675175, Duration : 0:00:15.657020
                         Trial number : 297, Value : 41.677540, Duration : 0:00:16.344710
                         Trial number : 307, Value : 41.678256, Duration : 0:00:15.393140
                         Trial number : 445, Value : 41.683070, Duration : 0:00:18.000475
                         Trial number : 158, Value : 41.697109, Duration : 0:00:16.701949
                         Trial number : 242, Value : 41.699901, Duration : 0:00:16.809066
                         Trial number : 147, Value : 41.702294, Duration : 0:00:17.382327
                         Trial number : 292, Value : 41.703652, Duration : 0:00:16.447148
                         Trial number : 373, Value : 41.705640, Duration : 0:00:15.546727
                         Trial number : 138, Value : 41.707288, Duration : 0:00:19.649260
                         Trial number : 188, Value : 41.710241, Duration : 0:00:17.462820
                         Trial number : 152, Value : 41.711262, Duration : 0:00:16.300884
                         Trial number : 486, Value : 41.711345, Duration : 0:00:15.447512
                         Trial number : 414, Value : 41.713038, Duration : 0:00:17.665435
                         Trial number : 537, Value : 41.715152, Duration : 0:00:16.023790
                         Trial number : 230, Value : 41.722838, Duration : 0:00:16.313761
                         Trial number : 495, Value : 41.724634, Duration : 0:00:13.867892
                         Trial number : 268, Value : 41.727033, Duration : 0:00:14.856835
                         Trial number : 469, Value : 41.730720, Duration : 0:00:16.485812
                         Trial number : 216, Value : 41.731792, Duration : 0:00:16.408345
                         Trial number : 287, Value : 41.735236, Duration : 0:00:15.957562
                         Trial number : 160, Value : 41.737998, Duration : 0:00:13.826282
                         Trial number : 707, Value : 41.739993, Duration : 0:00:14.529344
                         Trial number : 420, Value : 41.771999, Duration : 0:00:17.805468
                         Trial number : 165, Value : 41.779860, Duration : 0:00:15.733497
                         Trial number : 314, Value : 41.782252, Duration : 0:00:17.467237
                         Trial number : 94, Value : 41.797570, Duration : 0:00:14.783520
                         Trial number : 448, Value : 41.812571, Duration : 0:00:15.480077
                         Trial number : 178, Value : 41.820924, Duration : 0:00:18.224323
                         Trial number : 88, Value : 41.830817, Duration : 0:00:15.616418
                         Trial number : 395, Value : 41.834572, Duration : 0:00:15.342823
                         Trial number : 341, Value : 41.835028, Duration : 0:00:13.440082
                         Trial number : 43, Value : 41.835448, Duration : 0:00:14.757698
                         Trial number : 64, Value : 41.840126, Duration : 0:00:17.810404
                         Trial number : 347, Value : 41.846600, Duration : 0:00:17.234154
                         Trial number : 146, Value : 41.848082, Duration : 0:00:15.649009
                         Trial number : 118, Value : 41.852016, Duration : 0:00:15.929736
                         Trial number : 192, Value : 41.853720, Duration : 0:00:16.102195
                         Trial number : 182, Value : 41.856379, Duration : 0:00:19.045185
                         Trial number : 166, Value : 41.858355, Duration : 0:00:16.842918
                         Trial number : 515, Value : 41.859663, Duration : 0:00:15.694745
                         Trial number : 79, Value : 41.872513, Duration : 0:00:13.424469
                         Trial number : 60, Value : 41.877239, Duration : 0:00:13.899582
                         Trial number : 201, Value : 41.877531, Duration : 0:00:18.362103
                         Trial number : 105, Value : 41.882343, Duration : 0:00:15.777737
                         Trial number : 267, Value : 41.885850, Duration : 0:00:15.144084
                         Trial number : 306, Value : 41.890744, Duration : 0:00:15.353690
                         Trial number : 283, Value : 41.902946, Duration : 0:00:18.140444
                         Trial number : 170, Value : 41.903586, Duration : 0:00:18.461072
                         Trial number : 296, Value : 41.917408, Duration : 0:00:17.533774
                         Trial number : 162, Value : 41.920931, Duration : 0:00:19.485514
                         Trial number : 227, Value : 41.926683, Duration : 0:00:17.114464
                         Trial number : 197, Value : 41.935057, Duration : 0:00:17.211405
                         Trial number : 250, Value : 41.951549, Duration : 0:00:17.250618
                         Trial number : 744, Value : 41.958260, Duration : 0:00:15.087547
                         Trial number : 169, Value : 41.959915, Duration : 0:00:17.350674
                         Trial number : 215, Value : 41.960422, Duration : 0:00:19.126766
                         Trial number : 187, Value : 41.967341, Duration : 0:00:14.622438
                         Trial number : 171, Value : 41.983811, Duration : 0:00:15.058312
                         Trial number : 274, Value : 41.987899, Duration : 0:00:15.176205
                         Trial number : 142, Value : 41.997967, Duration : 0:00:17.918016
                         Trial number : 108, Value : 42.000990, Duration : 0:00:17.672562
                         Trial number : 135, Value : 42.010296, Duration : 0:00:15.123342
                         Trial number : 66, Value : 42.020917, Duration : 0:00:13.191895
                         Trial number : 194, Value : 42.028097, Duration : 0:00:15.202228
                         Trial number : 90, Value : 42.053839, Duration : 0:00:19.383354
                         Trial number : 221, Value : 42.055963, Duration : 0:00:15.360332
                         Trial number : 154, Value : 42.065562, Duration : 0:00:17.126430
                         Trial number : 309, Value : 42.065919, Duration : 0:00:18.542427
                         Trial number : 102, Value : 42.076125, Duration : 0:00:15.816929
                         Trial number : 141, Value : 42.076774, Duration : 0:00:15.383493
                         Trial number : 185, Value : 42.078094, Duration : 0:00:18.075887
                         Trial number : 126, Value : 42.087169, Duration : 0:00:21.238424
                         Trial number : 148, Value : 42.104217, Duration : 0:00:15.687571
                         Trial number : 198, Value : 42.116748, Duration : 0:00:17.695450
                         Trial number : 63, Value : 42.118450, Duration : 0:00:15.465017
                         Trial number : 270, Value : 42.135542, Duration : 0:00:18.047465
                         Trial number : 96, Value : 42.160871, Duration : 0:00:17.377872
                         Trial number : 258, Value : 42.165561, Duration : 0:00:14.125121
                         Trial number : 20, Value : 42.170921, Duration : 0:00:13.283337
                         Trial number : 48, Value : 42.189336, Duration : 0:00:15.273573
                         Trial number : 256, Value : 42.195325, Duration : 0:00:17.891505
                         Trial number : 127, Value : 42.195403, Duration : 0:00:15.587566
                         Trial number : 205, Value : 42.202893, Duration : 0:00:14.316518
                         Trial number : 110, Value : 42.211214, Duration : 0:00:12.844066
                         Trial number : 121, Value : 42.211698, Duration : 0:00:17.322242
                         Trial number : 69, Value : 42.231323, Duration : 0:00:14.811526
                         Trial number : 163, Value : 42.249294, Duration : 0:00:15.191665
                         Trial number : 86, Value : 42.249592, Duration : 0:00:13.503509
                         Trial number : 124, Value : 42.257816, Duration : 0:00:15.481243
                         Trial number : 59, Value : 42.266331, Duration : 0:00:14.532968
                         Trial number : 62, Value : 42.273702, Duration : 0:00:15.723050
                         Trial number : 139, Value : 42.280195, Duration : 0:00:16.962756
                         Trial number : 25, Value : 42.283941, Duration : 0:00:15.472562
                         Trial number : 122, Value : 42.291849, Duration : 0:00:17.895693
                         Trial number : 119, Value : 42.308696, Duration : 0:00:17.854742
                         Trial number : 61, Value : 42.320195, Duration : 0:00:13.259404
                         Trial number : 68, Value : 42.323474, Duration : 0:00:15.721906
                         Trial number : 168, Value : 42.336902, Duration : 0:00:15.667111
                         Trial number : 71, Value : 42.372097, Duration : 0:00:13.714601
                         Trial number : 172, Value : 42.387907, Duration : 0:00:16.742890
                         Trial number : 57, Value : 42.393737, Duration : 0:00:14.623112
                         Trial number : 28, Value : 42.407680, Duration : 0:00:19.126018
                         Trial number : 40, Value : 42.418618, Duration : 0:00:13.626782
                         Trial number : 251, Value : 42.441370, Duration : 0:00:18.483664
                         Trial number : 1935, Value : 42.448038, Duration : 0:00:13.200834
                         Trial number : 1951, Value : 42.450085, Duration : 0:00:14.821402
                         Trial number : 1770, Value : 42.453653, Duration : 0:00:14.896196
                         Trial number : 1533, Value : 42.453735, Duration : 0:00:13.221927
                         Trial number : 1709, Value : 42.454649, Duration : 0:00:15.053956
                         Trial number : 1731, Value : 42.456076, Duration : 0:00:15.068000
                         Trial number : 1820, Value : 42.456222, Duration : 0:00:14.815402
                         Trial number : 1609, Value : 42.456264, Duration : 0:00:12.964585
                         Trial number : 1821, Value : 42.456303, Duration : 0:00:15.668095
                         Trial number : 1962, Value : 42.456706, Duration : 0:00:14.688764
                         Trial number : 1650, Value : 42.456749, Duration : 0:00:16.752583
                         Trial number : 1904, Value : 42.457144, Duration : 0:00:12.830835
                         Trial number : 1659, Value : 42.459227, Duration : 0:00:15.148034
                         Trial number : 1086, Value : 42.459899, Duration : 0:00:17.383369
                         Trial number : 1849, Value : 42.459972, Duration : 0:00:12.966106
                         Trial number : 1401, Value : 42.460397, Duration : 0:00:14.513845
                         Trial number : 1906, Value : 42.461322, Duration : 0:00:15.352589
                         Trial number : 1833, Value : 42.461567, Duration : 0:00:16.399675
                         Trial number : 1651, Value : 42.461666, Duration : 0:00:14.621187
                         Trial number : 1831, Value : 42.461731, Duration : 0:00:15.263817
                         Trial number : 1956, Value : 42.461849, Duration : 0:00:14.824253
                         Trial number : 1458, Value : 42.461895, Duration : 0:00:14.722535
                         Trial number : 1794, Value : 42.461986, Duration : 0:00:12.779821
                         Trial number : 1828, Value : 42.462047, Duration : 0:00:14.892044
                         Trial number : 1807, Value : 42.463223, Duration : 0:00:13.118783
                         Trial number : 1910, Value : 42.463546, Duration : 0:00:15.099379
                         Trial number : 1484, Value : 42.464846, Duration : 0:00:14.115494
                         Trial number : 1760, Value : 42.465529, Duration : 0:00:13.445135
                         Trial number : 1924, Value : 42.465810, Duration : 0:00:13.432377
                         Trial number : 1274, Value : 42.467677, Duration : 0:00:16.233237
                         Trial number : 1226, Value : 42.467932, Duration : 0:00:15.311161
                         Trial number : 1654, Value : 42.467986, Duration : 0:00:14.938940
                         Trial number : 1836, Value : 42.468186, Duration : 0:00:12.923395
                         Trial number : 143, Value : 42.470588, Duration : 0:00:15.631263
                         Trial number : 1796, Value : 42.471526, Duration : 0:00:13.211505
                         Trial number : 1460, Value : 42.471658, Duration : 0:00:17.274342
                         Trial number : 1466, Value : 42.476521, Duration : 0:00:14.847641
                         Trial number : 530, Value : 42.476799, Duration : 0:00:16.157942
                         Trial number : 1245, Value : 42.477923, Duration : 0:00:16.233223
                         Trial number : 1038, Value : 42.483045, Duration : 0:00:14.537319
                         Trial number : 117, Value : 42.485438, Duration : 0:00:16.689839
                         Trial number : 1751, Value : 42.488424, Duration : 0:00:15.448918
                         Trial number : 995, Value : 42.498120, Duration : 0:00:15.098104
                         Trial number : 72, Value : 42.501659, Duration : 0:00:15.187570
                         Trial number : 81, Value : 42.505832, Duration : 0:00:13.944423
                         Trial number : 1206, Value : 42.507980, Duration : 0:00:15.243795
                         Trial number : 93, Value : 42.511571, Duration : 0:00:17.585680
                         Trial number : 1398, Value : 42.513033, Duration : 0:00:12.710021
                         Trial number : 131, Value : 42.518133, Duration : 0:00:15.832865
                         Trial number : 259, Value : 42.537533, Duration : 0:00:17.814389
                         Trial number : 378, Value : 42.539943, Duration : 0:00:14.057770
                         Trial number : 177, Value : 42.564177, Duration : 0:00:16.867817
                         Trial number : 109, Value : 42.574554, Duration : 0:00:15.309336
                         Trial number : 186, Value : 42.594579, Duration : 0:00:15.591544
                         Trial number : 412, Value : 42.622337, Duration : 0:00:17.056890
                         Trial number : 145, Value : 42.643618, Duration : 0:00:17.836836
                         Trial number : 92, Value : 42.678061, Duration : 0:00:12.952841
                         Trial number : 113, Value : 42.723281, Duration : 0:00:13.567658
                         Trial number : 1, Value : 42.741951, Duration : 0:00:19.036525
                         Trial number : 111, Value : 42.767094, Duration : 0:00:15.492511
                         Trial number : 184, Value : 42.773158, Duration : 0:00:15.497253
